province,year,project_n,disclosure_completeness_proxy_mean,disclosure_fields_nonmissing_mean,项目概况_nonmissing_rate,项目概况_avg_len,合作范围_nonmissing_rate,合作范围_avg_len,批复意见_nonmissing_rate,批复意见_avg_len,is_exec_mean,is_proc_mean,is_prep_mean,fiscal_pass_mean,vfm_pass_mean,mechanism_proxy_status,source_file
新疆维吾尔自治区,2018,14,1.0,3.0,1.0,260.7142857142857,1.0,226.71428571428572,1.0,73.5,0.8571428571428571,0.07142857142857142,0.07142857142857142,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
新疆维吾尔自治区,2019,15,1.0,3.0,1.0,301.6,1.0,248.93333333333334,1.0,94.93333333333334,0.9333333333333333,0.0,0.06666666666666667,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
新疆维吾尔自治区,2020,24,1.0,3.0,1.0,360.375,1.0,311.75,1.0,202.75,0.7083333333333334,0.25,0.041666666666666664,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
新疆维吾尔自治区,2021,9,1.0,3.0,1.0,363.6666666666667,1.0,205.88888888888889,1.0,170.0,0.4444444444444444,0.5555555555555556,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
新疆维吾尔自治区,2022,4,1.0,3.0,1.0,237.75,1.0,221.25,1.0,39.75,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2012,2,0.8333333333333333,2.5,1.0,334.5,0.5,66.5,1.0,38.5,0.5,0.5,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2013,1,1.0,3.0,1.0,162.0,1.0,94.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2014,8,1.0,3.0,1.0,266.0,1.0,200.625,1.0,34.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2015,52,0.9807692307692307,2.9423076923076925,1.0,249.71153846153845,1.0,159.65384615384616,0.9423076923076923,45.15384615384615,0.9423076923076923,0.057692307692307696,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2016,120,0.975,2.925,1.0,274.14166666666665,1.0,207.66666666666666,0.925,28.583333333333332,0.9166666666666666,0.06666666666666667,0.016666666666666666,0.9916666666666667,0.9916666666666667,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2017,107,0.9875389408099688,2.9626168224299065,1.0,226.7663551401869,0.9906542056074766,203.69158878504672,0.9719626168224299,57.691588785046726,0.9158878504672897,0.07476635514018691,0.009345794392523364,0.9906542056074766,0.9906542056074766,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2018,41,0.983739837398374,2.951219512195122,1.0,249.82926829268294,1.0,186.0487804878049,0.9512195121951219,49.609756097560975,0.8780487804878049,0.07317073170731707,0.04878048780487805,0.975609756097561,0.975609756097561,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2019,20,1.0,3.0,1.0,241.8,1.0,196.45,1.0,30.5,0.65,0.3,0.05,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2020,9,1.0,3.0,1.0,225.55555555555554,1.0,77.11111111111111,1.0,18.22222222222222,0.5555555555555556,0.4444444444444444,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2021,4,1.0,3.0,1.0,183.5,1.0,188.25,1.0,2.0,0.25,0.75,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江苏省,2022,2,1.0,3.0,1.0,381.0,1.0,285.5,1.0,25.0,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2014,1,1.0,3.0,1.0,205.0,1.0,100.0,1.0,123.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2015,24,0.9861111111111112,2.9583333333333335,1.0,285.375,1.0,154.79166666666666,0.9583333333333334,42.958333333333336,0.9166666666666666,0.041666666666666664,0.041666666666666664,0.9583333333333334,0.9583333333333334,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2016,69,0.9903381642512077,2.971014492753623,1.0,256.82608695652175,1.0,204.14492753623188,0.9710144927536232,64.3913043478261,0.9565217391304348,0.043478260869565216,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2017,135,0.9901234567901234,2.9703703703703703,1.0,234.68148148148148,1.0,182.77777777777777,0.9703703703703703,67.11851851851851,0.9851851851851852,0.014814814814814815,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2018,69,1.0,3.0,1.0,256.2173913043478,1.0,196.97101449275362,1.0,47.95652173913044,0.9565217391304348,0.043478260869565216,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2019,49,1.0,3.0,1.0,282.6938775510204,1.0,180.08163265306123,1.0,25.73469387755102,0.9183673469387755,0.02040816326530612,0.061224489795918366,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2020,75,1.0,3.0,1.0,267.7733333333333,1.0,167.36,1.0,24.906666666666666,0.8933333333333333,0.09333333333333334,0.013333333333333334,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2021,74,1.0,3.0,1.0,208.95945945945945,1.0,154.2972972972973,1.0,19.635135135135137,0.918918918918919,0.08108108108108109,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
江西省,2022,58,1.0,3.0,1.0,233.93103448275863,1.0,160.70689655172413,1.0,14.5,0.3620689655172414,0.6379310344827587,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2012,1,1.0,3.0,1.0,230.0,1.0,57.0,1.0,28.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2013,2,1.0,3.0,1.0,431.0,1.0,287.0,1.0,2.5,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2014,5,1.0,3.0,1.0,229.2,1.0,190.0,1.0,61.8,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2015,68,1.0,3.0,1.0,303.8529411764706,1.0,174.39705882352942,1.0,82.11764705882354,0.9558823529411765,0.04411764705882353,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2016,109,1.0,3.0,1.0,284.7889908256881,1.0,186.75229357798165,1.0,64.8440366972477,0.944954128440367,0.05504587155963303,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2017,114,1.0,3.0,1.0,288.5263157894737,1.0,172.82456140350877,1.0,64.1140350877193,0.8596491228070176,0.12280701754385964,0.017543859649122806,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2018,52,1.0,3.0,1.0,321.3076923076923,1.0,196.0,1.0,47.28846153846154,0.8269230769230769,0.17307692307692307,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2019,42,1.0,3.0,1.0,303.6190476190476,1.0,200.47619047619048,1.0,54.857142857142854,0.7380952380952381,0.2619047619047619,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2020,31,1.0,3.0,1.0,271.19354838709677,1.0,187.41935483870967,1.0,40.16129032258065,0.2903225806451613,0.7096774193548387,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2021,20,1.0,3.0,1.0,238.1,1.0,154.95,1.0,64.4,0.2,0.8,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河北省,2022,18,1.0,3.0,1.0,191.33333333333334,1.0,159.0,1.0,51.388888888888886,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2012,1,1.0,3.0,1.0,455.0,1.0,106.0,1.0,125.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2013,3,1.0,3.0,1.0,277.0,1.0,227.0,1.0,223.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2014,6,1.0,3.0,1.0,368.8333333333333,1.0,196.66666666666666,1.0,94.33333333333333,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2015,117,0.9943019943019943,2.982905982905983,1.0,290.7350427350427,1.0,181.35042735042734,0.9829059829059829,51.042735042735046,0.9316239316239316,0.05982905982905983,0.008547008547008548,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2016,141,0.9952718676122932,2.9858156028368796,1.0,278.0070921985816,1.0,153.32624113475177,0.9858156028368794,63.304964539007095,0.9078014184397163,0.07092198581560284,0.02127659574468085,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2017,271,0.992619926199262,2.977859778597786,1.0,270.49446494464945,1.0,177.1439114391144,0.977859778597786,45.701107011070114,0.8671586715867159,0.1070110701107011,0.025830258302583026,0.996309963099631,0.996309963099631,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2018,66,0.994949494949495,2.984848484848485,1.0,288.45454545454544,1.0,144.43939393939394,0.9848484848484849,42.46969696969697,0.6818181818181818,0.25757575757575757,0.06060606060606061,0.9848484848484849,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2019,82,1.0,3.0,1.0,245.5731707317073,1.0,181.41463414634146,1.0,23.121951219512194,0.5,0.45121951219512196,0.04878048780487805,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2020,72,1.0,3.0,1.0,207.80555555555554,1.0,138.29166666666666,1.0,12.98611111111111,0.4722222222222222,0.4861111111111111,0.041666666666666664,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2021,25,1.0,3.0,1.0,178.8,1.0,147.4,1.0,20.8,0.28,0.72,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
河南省,2022,15,1.0,3.0,1.0,232.0,1.0,183.0,1.0,35.53333333333333,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2013,5,0.9333333333333332,2.8,1.0,309.0,1.0,153.4,0.8,37.4,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2014,12,1.0,3.0,1.0,173.08333333333334,1.0,117.58333333333333,1.0,21.333333333333332,0.8333333333333334,0.0,0.16666666666666666,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2015,85,0.9803921568627451,2.9411764705882355,1.0,266.7176470588235,0.9882352941176471,157.35294117647058,0.9529411764705882,27.6,0.9882352941176471,0.0,0.011764705882352941,0.9882352941176471,0.9882352941176471,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2016,134,0.9427860696517413,2.828358208955224,1.0,274.6044776119403,0.9776119402985075,177.61194029850745,0.8507462686567164,30.059701492537314,0.9925373134328358,0.0,0.007462686567164179,0.9925373134328358,0.9925373134328358,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2017,162,0.9897119341563787,2.9691358024691357,1.0,271.80864197530866,1.0,175.6604938271605,0.9691358024691358,28.51851851851852,0.9506172839506173,0.043209876543209874,0.006172839506172839,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2018,54,1.0,3.0,1.0,286.8703703703704,1.0,168.7037037037037,1.0,20.425925925925927,0.9629629629629629,0.018518518518518517,0.018518518518518517,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2019,23,1.0,3.0,1.0,327.30434782608694,1.0,191.47826086956522,1.0,26.130434782608695,0.9565217391304348,0.043478260869565216,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2020,6,1.0,3.0,1.0,173.5,1.0,124.16666666666667,1.0,24.666666666666668,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2021,7,1.0,3.0,1.0,268.57142857142856,1.0,160.28571428571428,1.0,41.142857142857146,0.7142857142857143,0.2857142857142857,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
浙江省,2022,1,1.0,3.0,1.0,210.0,1.0,309.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2012,1,1.0,3.0,1.0,440.0,1.0,11.0,1.0,23.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2013,1,1.0,3.0,1.0,309.0,1.0,19.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2014,1,1.0,3.0,1.0,345.0,1.0,115.0,1.0,36.0,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2015,18,0.9629629629629629,2.888888888888889,1.0,237.66666666666666,1.0,211.61111111111111,0.8888888888888888,29.833333333333332,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2016,42,0.8571428571428571,2.5714285714285716,1.0,199.1904761904762,0.8095238095238095,174.52380952380952,0.7619047619047619,37.95238095238095,0.9285714285714286,0.047619047619047616,0.023809523809523808,0.9761904761904762,0.9761904761904762,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2017,14,0.9761904761904762,2.9285714285714284,1.0,298.2142857142857,1.0,185.28571428571428,0.9285714285714286,33.07142857142857,0.7857142857142857,0.21428571428571427,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2018,3,1.0,3.0,1.0,241.0,1.0,50.333333333333336,1.0,2.6666666666666665,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2019,6,1.0,3.0,1.0,215.33333333333334,1.0,154.83333333333334,1.0,4.5,1.0,0.0,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
海南省,2020,6,1.0,3.0,1.0,232.33333333333334,1.0,166.33333333333334,1.0,44.333333333333336,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,candidate_project_level_proxy_not_registry_derived,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\ppp论文数据\02_第9部分_最终可用内容\（补充）项目级建模底表\PPP_project_level_risk_model_data_v3_无泄漏严格版_标签统一_20260413_0912.csv
