province,year,ppp_doc_n,ppp_inv,ln_ppp_doc_n,ln_ppp_inv,exec_share,proc_share,prep_share,fiscal_pass_rate,vfm_pass_rate,ppp_quality_zindex,ppp_quality_pca,did_intensity,did_any,treat_share,post,city_n,dfi,digital_econ,base_station_density,software_gdp_share,it_service_gdp_share,rd_expenditure,tech_contract_value,patent_grants,ln_rd_expenditure,ln_tech_contract_value,ln_patent_grants,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share
江西,2017,135,87254.9863,4.912654885736052,11.376601448599306,0.9851851851851852,0.0148148148148148,0.0,1.0,1.0,0.4074594233643819,,0.0,0.0,0.0,0.0,,410.31,0.101819,2.8418451,0.0053293185999817,0.0034369156531114,2216865.2,962095.85,33029.0,14.61160513495041,13.776870400256064,10.405171518384837,10.0,24386.0,455.0,10.0,4.100713524153202,0.0,0.0,0.0,0.0,70.0,28.70499466907242,0.1,64.0,26.244566554580494,0.2,29.0,11.892069220044286,0.5,152.0,62.33084556712869,0.0,103.0,42.23734929877799,0.0,68.0,27.88485196424178,0.0,277.0,113.58976461904372,0.2,3.0,1.2302140572459608,0.0,34.0,13.94242598212089,0.0,64.0,26.244566554580494,0.0,80.0,32.80570819322562,0.1,245.0,100.46748134175348,0.7,448.0,183.71196588206348,0.2,101.0,41.41720659394735,0.0,-0.0677021328081513,0.7142003972730573,0.0780419938618147,0.125704365414479,0.2415134194422402,0.305982252183117,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
江西,2018,69,68793.7228,4.248495242049359,11.1388823174912,0.9565217391304348,0.0434782608695652,0.0,1.0,1.0,0.3743397196608405,,0.0,0.0,0.0,0.0,,440.49,0.1290426,3.2454695,0.0069566309055628,0.0030512017859628,2677714.0,1158230.83,52819.0,14.800474376866449,13.962405115696315,10.874645185851124,1.0,8322.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.03268445085316,0.0,1.0,1.201634222542658,0.0,4.0,4.806536890170632,0.0,47.0,56.47680845950492,1.0,155.0,186.253304494112,0.0,31.0,37.2506608988224,0.0,118.0,141.79283826003365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.04902667627974,0.0,20.0,24.03268445085316,0.0,52.0,62.484979572218215,1.0,304.0,365.296803652968,0.0,30.0,36.04902667627974,0.0,-0.2215224143837795,-0.0489482190990384,2.242427388126895,-0.0266859304129561,0.6573189182146922,0.7222644128716335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
江西,2019,49,46823.8748,3.912023005428146,10.754169853523344,0.9183673469387756,0.0204081632653061,0.0612244897959183,1.0,1.0,0.0464223298638766,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,100.35,0.1086085,0.4559848,0.0073496920125214,0.0027329092194284,3202150.6,1486137.26,59140.0,14.979333516827158,14.211691541654474,10.987679702292931,1.0,4959.0,91.0,1.0,2.016535591853196,0.0,2.0,4.033071183706392,0.0,11.0,22.18189151038516,0.0,0.0,0.0,1.0,4.0,8.066142367412784,0.0,4.0,8.066142367412784,0.0,12.0,24.198427102238355,0.0,2.0,4.033071183706392,0.0,66.0,133.09134906231097,0.0,2.0,4.033071183706392,0.0,3.0,6.049606775559589,0.0,21.0,42.34724742891712,0.0,14.0,28.23149828594475,0.0,8.0,16.132284734825568,1.0,80.0,161.3228473482557,0.0,26.0,52.4299253881831,0.0,-0.1479032443731017,-0.9802716781200216,-0.1888232452182277,0.4383301530477494,-0.4389993892371169,-0.2435882567634999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
江西,2020,75,81289.9546,4.330733340286331,11.305790029813506,0.8933333333333333,0.0933333333333333,0.0133333333333333,1.0,1.0,0.2395153912264666,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,159.3,0.1227301,0.90563648,0.0083988867913512,0.003943716793492,3460219.1,2334098.94,80239.0,15.056842757727466,14.663136910106438,11.292777422635815,1.0,330.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,181.8181818181818,0.0,1.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,212.12121212121207,0.0,0.0,0.0,0.0,-0.6428952953659487,-1.3044033229759535,0.41666364518972,-1.050034984234576,-0.510211657717394,-0.6459248873402698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
江西,2021,74,79479.1287,4.31748811353631,11.283262315939732,0.918918918918919,0.081081081081081,0.0,1.0,1.0,0.3308908523667929,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,181.88,0.1103859,1.3552882,0.0073741462607656,0.0031273105399447,3978466.0,4093849.0,97372.0,15.19640712718194,15.22499640554827,11.48630424380936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
江西,2022,58,57833.8755,4.07753744390572,10.96534725505147,0.3620689655172414,0.6379310344827587,0.0,1.0,1.0,-0.3125316247759327,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,220.66,0.11873,1.7986067,0.0085665649250031,0.0085665649250031,4396905.0,7338839.0,75830.0,15.296411669722012,15.808691349954216,11.23626245900088,1.0,178.0,1.0,3.0,168.53932584269663,0.0,0.0,0.0,0.0,6.0,337.07865168539325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,505.61797752808985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.222269322556103,-1.3044033229759535,-2.111697527278834,-1.050034984234576,1.602056157433772,-1.488711944829788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
河北,2014,5,9301.9437,1.791759469228055,9.138086155939003,1.0,0.0,0.0,1.0,1.0,0.424577472469583,,0.0,0.0,0.2727272727272727,0.0,11.0,214.36,0.0683183,1.3559322,0.0050953140852753,0.0037802737146576,2606711.3,292228.38,20132.0,14.77360033009401,12.585294320814326,9.910115538826348,2.0,5067.0,105.0,3.0,5.920663114268797,0.0,1.0,1.9735543714229329,0.0,11.0,21.70909808565226,0.0,8.0,15.788434971383465,0.0,1.0,1.9735543714229329,0.0,10.0,19.73554371422933,0.0,9.0,17.761989342806395,0.0,25.0,49.338859285573314,0.5,62.0,122.36037102822183,0.5,2.0,3.9471087428458658,0.0,10.0,19.73554371422933,0.0,14.0,27.62976119992106,0.0,15.0,29.60331557134399,0.0,19.0,37.49753305703572,0.0,96.0,189.46121965660151,1.0,26.0,51.31241365699625,0.0,-0.123850725275124,-0.5509987514846674,0.1465697467859487,0.4066065621998135,-0.1760932433246142,0.0007258525003649,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
河北,2015,68,117043.1029,4.23410650459726,11.670306090616144,0.9558823529411764,0.0441176470588235,0.0,1.0,1.0,0.373600929178359,,0.0,0.0,0.2727272727272727,0.0,11.0,258.17,0.0795864,1.5360169,0.006188999503793,0.0049922650087515,2858050.6,395437.7,30130.0,14.865650691892592,12.887751060498196,10.3133098210857,7.0,24999.0,427.0,15.0,6.000240009600383,0.0,0.0,0.0,0.0,52.0,20.80083203328133,0.0,50.0,20.00080003200128,0.2857142857142857,20.0,8.000320012800511,0.0,88.0,35.20140805632225,0.0,44.0,17.600704028161125,0.0,106.0,42.40169606784272,0.4285714285714285,330.0,132.00528021120843,0.2857142857142857,2.0,0.8000320012800513,0.0,54.0,21.600864034561383,0.0,66.0,26.401056042241688,0.0,67.0,26.80107204288172,0.0,158.0,63.202528101124045,0.2857142857142857,480.0,192.00768030721227,0.7142857142857143,122.0,48.801952078083126,0.0,-0.1729833734075664,-0.0345311548851817,0.1769220730424297,0.3353403251247712,-0.0101974850834394,0.1592437477606731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428
河北,2016,109,239989.6867,4.700480365792417,12.388355396154513,0.944954128440367,0.055045871559633,0.0,1.0,1.0,0.3609737120328264,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,282.77,0.0918229,1.5836864,0.006553696627269,0.0053691170532374,3086607.6,589959.28,31826.0,14.94258350568227,13.287810491581777,10.36807026512738,9.0,37981.0,428.0,23.0,6.055659408651694,0.0,7.0,1.843026776546168,0.0,26.0,6.84552802717148,0.1111111111111111,7.0,1.843026776546168,0.1111111111111111,22.0,5.792369869145099,0.0,101.0,26.592243490166137,0.0,64.0,16.850530528422105,0.0,73.0,19.220136383981465,0.0,441.0,116.11068692240858,0.7777777777777778,1.0,0.2632895395065954,0.0,31.0,8.161975724704458,0.0,29.0,7.635396645691267,0.0,56.0,14.744214212369345,0.1111111111111111,130.0,34.2276401358574,0.1111111111111111,578.0,152.18135383481214,0.7777777777777778,61.0,16.060661909902322,0.0,-0.3843801871935964,-0.6166978008422758,-0.2977845180048286,-0.5941096879196511,-0.4329541686802336,-0.5028640022555851,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
河北,2017,114,163658.1751,4.74493212836325,12.005541343741164,0.8596491228070176,0.1228070175438596,0.0175438596491228,1.0,1.0,0.1810747339917983,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,305.06,0.1034512,1.970339,0.0069925259404897,0.0057975113122171,3509683.7,889244.7,35348.0,15.071036762347347,13.698128854263446,10.47302538238145,7.0,31922.0,571.0,48.0,15.036651838857216,0.0,9.0,2.819372219785728,0.0,26.0,8.144853079380992,0.1428571428571428,13.0,4.072426539690496,0.2857142857142857,18.0,5.638744439571456,0.0,36.0,11.277488879142911,0.0,13.0,4.072426539690496,0.0,16.0,5.012217279619072,0.0,315.0,98.67802769250048,0.5714285714285714,2.0,0.626527159952384,0.0,23.0,7.205062339452415,0.0,79.0,24.747822818119168,0.0,83.0,26.00087713802393,0.1428571428571428,67.0,20.988659858404866,0.2857142857142857,344.0,107.76267151181004,0.5714285714285714,104.0,32.57941231752397,0.0,-0.187013451200029,-0.8826968533064545,-0.8272293132453852,-0.1251803114968963,-0.6323132059172896,-0.6117021593495787,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
河北,2018,52,50660.8844,3.970291913552122,10.83292911986348,0.8269230769230769,0.173076923076923,0.0,1.0,1.0,0.2245925718655502,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,395.73,0.1540141,10.780139,0.0073356850698425,0.0060441090833254,3819915.7,2759840.07,51894.0,15.155739174062274,14.830683652702016,10.856977725399387,2.0,1681.0,26.0,1.0,5.94883997620464,0.0,0.0,0.0,0.0,6.0,35.69303985722784,0.0,1.0,5.94883997620464,0.0,2.0,11.89767995240928,0.5,8.0,47.59071980963712,0.0,2.0,11.89767995240928,0.0,4.0,23.79535990481856,0.0,17.0,101.13027959547888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.94883997620464,0.0,7.0,41.64187983343248,0.0,11.0,65.43723973825104,0.5,23.0,136.82331945270673,0.5,1.0,5.94883997620464,0.0,0.0872253414197526,0.0103689178960154,-0.480843333428547,-0.8811610832648453,-0.1277496913709263,-0.4505451662657923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
河北,2019,42,50653.644,3.7612001156935615,10.832786193529016,0.7380952380952381,0.2619047619047619,0.0,1.0,1.0,0.121954818645491,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,441.065,0.1789264,11.86651,0.0093056392738029,0.0076927415614855,4385826.3,3811904.43,57809.0,15.293888831899746,15.15363973494902,10.964917050076522,3.0,6091.0,79.0,6.0,9.850599244787391,0.0,0.0,0.0,0.0,4.0,6.567066163191594,0.3333333333333333,8.0,13.134132326383188,0.0,4.0,6.567066163191594,0.0,15.0,24.62649811196848,0.6666666666666666,6.0,9.850599244787391,0.0,1.0,1.6417665407978983,0.0,58.0,95.22245936627812,0.0,3.0,4.925299622393696,0.0,2.0,3.283533081595797,0.0,13.0,21.34296503037268,0.0,10.0,16.417665407978983,0.3333333333333333,27.0,44.32769660154326,0.6666666666666666,65.0,106.7148251518634,0.0,18.0,29.55179773436217,0.0,-0.3550390225426347,-0.4137663519388637,-0.8397190309153354,-0.2111273343343768,-0.5361748017989446,-0.4882042390628586,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
河北,2020,31,36475.1246,3.4657359027997265,10.504413204992453,0.2903225806451613,0.7096774193548387,0.0,1.0,1.0,-0.3954322991827954,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,92.98,0.1174903,0.24888322,0.0047062865658994,0.0030836672246635,4854543.5,5549645.88,92196.0,15.39542583450282,15.529244858473222,11.43168287105436,3.0,11887.0,176.0,8.0,6.730041221502482,0.0,0.0,0.0,0.0,6.0,5.0475309161268616,0.0,1.0,0.8412551526878103,0.0,15.0,12.618827290317157,0.0,46.0,38.69773702363927,0.6666666666666666,36.0,30.28518549676117,0.0,144.0,121.14074198704466,0.0,202.0,169.93354084293765,0.3333333333333333,0.0,0.0,0.0,54.0,45.42777824514175,0.0,19.0,15.983847901068394,0.0,14.0,11.777572137629342,0.0,62.0,52.15781946664424,0.6666666666666666,382.0,321.3594683267435,0.3333333333333333,73.0,61.41162614621014,0.0,-0.4363952885624215,-0.2564426593926779,1.7187199684414116,0.6933000043831212,0.3419606734954374,0.7185257711439516,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
河北,2021,20,28180.5077,3.044522437723423,10.246421286505496,0.2,0.8,0.0,1.0,1.0,-0.4997971792112799,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,144.22,0.1107546,0.47223995,0.0109667180803787,0.0088405176362236,5703924.0,7473182.0,120034.0,15.556665092322223,15.826831570769963,11.695538645904396,4.0,3658.0,51.0,12.0,32.804811372334605,0.0,0.0,0.0,0.0,19.0,51.9409513395298,0.0,3.0,8.201202843083651,0.0,0.0,0.0,0.0,17.0,46.47348277747403,1.0,0.0,0.0,0.0,6.0,16.402405686167302,0.0,93.0,254.23728813559325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.071077091306723,0.0,31.0,84.7457627118644,0.0,20.0,54.67468562055768,1.0,99.0,270.6396938217605,0.0,11.0,30.071077091306723,0.0,0.8429797535889715,-0.2058735069285455,1.1141698282061163,-0.1963861863036599,0.5837586916221809,0.237303378324637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
河北,2022,18,18203.8006,2.9444389791664403,9.809440607514668,0.0,1.0,0.0,1.0,1.0,-0.7308908421314958,,0.2727272727272727,1.0,0.2727272727272727,1.0,11.0,167.66,0.1222978,0.69559668,0.0126682778543512,0.0126682778543512,6358675.0,10038253.0,115314.0,15.665330737544023,16.121913752722268,11.655422793198772,1.0,742.0,11.0,1.0,13.477088948787063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.8167115902965,1.0,1.0,13.477088948787063,0.0,1.0,13.477088948787063,0.0,9.0,121.29380053908356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.477088948787063,0.0,1.0,13.477088948787063,0.0,8.0,107.8167115902965,1.0,11.0,148.2479784366577,0.0,1.0,13.477088948787063,0.0,-0.406597106987673,0.8618619423078302,-0.3446680594196019,-0.6674513891805094,0.0368655919668517,-0.0500858354307603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
河南,2014,6,14017.7284,1.9459101490553128,9.548149457473752,1.0,0.0,0.0,1.0,1.0,0.424577472469583,,0.0,0.0,0.1176470588235294,0.0,17.0,347.81,0.1302864,3.6732109,0.0066952428055906,0.0041599118902383,3372309.5,407918.73,33366.0,15.031108675715144,12.918825693834329,10.415322666595292,1.0,3433.0,62.0,0.0,0.0,0.0,1.0,2.9129041654529564,0.0,5.0,14.564520827264785,0.0,3.0,8.73871249635887,0.0,1.0,2.9129041654529564,0.0,8.0,23.30323332362365,0.0,3.0,8.73871249635887,0.0,19.0,55.345179143606174,1.0,47.0,136.90649577628895,0.0,2.0,5.825808330905913,0.0,3.0,8.73871249635887,0.0,12.0,34.95484998543548,0.0,6.0,17.47742499271774,0.0,12.0,34.95484998543548,0.0,69.0,200.990387416254,1.0,17.0,49.51937081270027,0.0,-0.3364579127093558,-0.6020866203074855,0.2839907044680336,0.3557061949125245,-0.2181846095162692,0.0125367596910241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
河南,2015,117,151689.123,4.770684624465665,11.929595054449653,0.9316239316239316,0.0598290598290598,0.0085470085470085,1.0,1.0,0.3059479332111752,,0.0,0.0,0.1176470588235294,0.0,17.0,380.68,0.1576454,3.8568714,0.007527668655019,0.0046205410711158,3688252.4,450442.37,47766.0,15.120663570625792,13.017987643356548,10.774090303490867,20.0,57136.0,968.0,20.0,3.5004200504060488,0.0,8.0,1.4001680201624196,0.0,83.0,14.526743209185105,0.15,42.0,7.350882105852702,0.15,37.0,6.475777093251191,0.0,162.0,28.353402408288996,0.0,82.0,14.3517222066648,0.05,232.0,40.60487258471017,0.4,795.0,139.14169700364045,0.25,15.0,2.6253150378045365,0.0,90.0,15.751890226827218,0.0,127.0,22.227667320078407,0.0,111.0,19.42733127975357,0.15,241.0,42.18006160739289,0.15,1109.0,194.0982917950154,0.7,232.0,40.60487258471017,0.0,-0.3022695709328147,-0.4569168712017291,0.2018409430583981,0.1026440690240918,-0.1857818330253818,-0.050810619706413,0.0,0.05,0.0,0.2,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.25,0.05
河南,2016,141,166845.9639,4.955827057601261,12.024832287430202,0.9078014184397164,0.0709219858156028,0.0212765957446808,1.0,1.0,0.2194085588590205,,0.1176470588235294,1.0,0.1176470588235294,1.0,17.0,413.55,0.1803827,4.0975301,0.0073223843076869,0.0045337752543191,4096961.7,587074.56,49145.0,15.225756452264962,13.282908812843091,10.802550738743657,7.0,37812.0,704.0,33.0,8.727388130752143,0.0,3.0,0.7933989209774674,0.0,45.0,11.900983814662013,0.0,19.0,5.024859832857294,0.1428571428571428,27.0,7.140590288797207,0.0,142.0,37.55421559293346,0.1428571428571428,54.0,14.281180577594414,0.2857142857142857,128.0,33.85168729503861,0.2857142857142857,646.0,170.845234317148,0.1428571428571428,3.0,0.7933989209774674,0.0,30.0,7.933989209774674,0.0,63.0,16.66137734052682,0.0,81.0,21.421770866391626,0.0,188.0,49.71966571458797,0.2857142857142857,828.0,218.97810218978103,0.7142857142857143,96.0,25.38876547127896,0.0,-0.2673004123153,-0.305430313593923,0.4983937769379214,-0.3293062567699809,-0.0247789829904339,-0.0454475978086608,0.0,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0
河南,2017,271,396321.9584,5.605802066295998,12.889984709370337,0.8671586715867159,0.1070110701107011,0.025830258302583,1.0,1.0,0.1513367847920387,,0.1176470588235294,1.0,0.1176470588235294,1.0,17.0,101.42,0.096931,0.22054868,0.0068835133480858,0.0047166476293425,4722542.0,768528.27,55407.0,15.367857983663091,13.552233928418312,10.922479266642204,4.0,22996.0,413.0,5.0,2.174291181074969,0.0,1.0,0.4348582362149939,0.0,31.0,13.480605322664813,0.0,14.0,6.088015307009915,0.5,26.0,11.306314141589842,0.0,84.0,36.52809184205949,0.0,133.0,57.83614541659419,0.0,124.0,53.92242129065925,0.25,304.0,132.19690380935816,0.25,2.0,0.8697164724299878,0.0,24.0,10.436597669159854,0.0,43.0,18.698904157244737,0.0,37.0,16.089754739954774,0.0,124.0,53.92242129065925,0.5,561.0,243.9554705166116,0.5,69.0,30.005218298834578,0.0,-0.3607883870454938,-0.2209880848463311,0.796109444487084,-0.1982557661280314,0.0714443241984196,0.1256218645042404,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
河南,2018,66,72665.9414,4.204692619390966,11.193641833829917,0.6818181818181818,0.2575757575757575,0.0606060606060606,1.0,1.0,-0.2240357534747056,,0.1176470588235294,1.0,0.1176470588235294,1.0,17.0,164.76,0.1250704,0.46261431,0.0070008111393698,0.0048655876723463,5289250.0,1492839.94,82318.0,15.481187205908268,14.216191533672363,11.318357222717918,3.0,15752.0,280.0,39.0,24.758760792280345,0.0,8.0,5.078720162519045,0.0,15.0,9.522600304723207,0.0,8.0,5.078720162519045,0.0,4.0,2.5393600812595225,0.0,27.0,17.140680548501777,0.3333333333333333,19.0,12.061960385982731,0.0,23.0,14.601320467242257,0.6666666666666666,134.0,85.068562722194,0.0,5.0,3.1742001015744035,0.0,7.0,4.443880142204164,0.0,30.0,19.045200609446415,0.0,62.0,39.3600812595226,0.0,39.0,24.758760792280345,0.3333333333333333,176.0,111.731843575419,0.6666666666666666,42.0,26.663280853224983,0.0,0.0472178241207321,-0.8069475693670299,-0.779919096449428,-0.2931256929531559,-0.5132162805652419,-0.6266641195898713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
河南,2019,82,83982.0628,4.418840607796598,11.338370424161385,0.5,0.4512195121951219,0.048780487804878,1.0,1.0,-0.3792986153882783,,0.1176470588235294,1.0,0.1176470588235294,1.0,17.0,190.14,0.1472773,0.70467994,0.0064897750058976,0.004230250353857,6087152.7,2318885.2,86247.0,15.621691157691195,14.656597542157316,11.364982146218956,3.0,9445.0,181.0,15.0,15.881418740074112,0.0,2.0,2.117522498676548,0.0,3.0,3.1762837480148227,0.0,1.0,1.058761249338274,1.0,4.0,4.235044997353096,0.0,120.0,127.0513499205929,0.0,0.0,0.0,0.0,31.0,32.8215987294865,0.0,147.0,155.6379036527263,0.0,5.0,5.293806246691371,0.0,42.0,44.46797247220752,0.0,32.0,33.88035997882477,0.0,20.0,21.175224986765485,0.0,125.0,132.34515616728427,1.0,178.0,188.4595023822128,0.0,79.0,83.64213869772365,0.0,-0.2716231814926176,1.354690157107039,0.1346298609205588,1.3243731867425834,0.40589894551166,0.9378977349233936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
河南,2020,72,66150.7675,4.290459441148391,11.09970688876286,0.4722222222222222,0.4861111111111111,0.0416666666666666,1.0,1.0,-0.378415925920921,,0.1176470588235294,1.0,0.1176470588235294,1.0,17.0,226.75,0.1624085,0.94136633,0.0073567555507957,0.0050182673367872,6855770.4,3797786.26,122809.0,15.740601395646683,15.149929155094126,11.71839372460443,1.0,2082.0,33.0,6.0,28.81844380403458,0.0,0.0,0.0,0.0,3.0,14.40922190201729,0.0,0.0,0.0,1.0,1.0,4.803073967339097,0.0,8.0,38.42459173871278,0.0,0.0,0.0,0.0,8.0,38.42459173871278,0.0,29.0,139.28914505283382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.803073967339097,0.0,9.0,43.22766570605188,0.0,9.0,43.22766570605188,1.0,37.0,177.7137367915466,0.0,1.0,4.803073967339097,0.0,0.115029441420855,-0.4358682940635431,0.0065466003347962,-0.913686748149025,-0.1047640841026305,-0.447669480625924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
