province,year,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,text_missing,text_observed,province_harmonized,window_flag,region_scheme
江苏,2018,18.0,59066.0,1043.0,69.0,11.681847424914505,0.0,3.0,0.5079064097788915,0.0,109.0,18.45393288863305,0.0555555555555555,171.0,28.950665357396808,0.1111111111111111,79.0,13.37486879084414,0.1666666666666666,257.0,43.510649104391696,0.5,173.0,29.289269630582737,0.0,171.0,28.950665357396808,0.1111111111111111,715.0,121.05102766396912,0.0555555555555555,14.0,2.370229912301493,0.0,35.0,5.925574780753733,0.0,183.0,30.982290996512376,0.0,181.0,30.64368672332645,0.0555555555555555,507.0,85.83618325263265,0.7777777777777778,1059.0,179.2909626519487,0.1666666666666666,232.0,39.2780956895676,0.0,-0.1056095591458019,0.4202267417147477,0.0253462129985933,0.0649799209052206,0.1133211318558463,0.1701842918728539,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.3888888888888889,0.0,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0,1,江苏,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江苏,2019,10.0,33966.0,585.0,46.0,13.542954719425309,0.0,3.0,0.8832361773538244,0.0,113.0,33.268562680327385,0.0,104.0,30.61885414826592,0.2,44.0,12.954130601189425,0.1,231.0,68.00918565624448,0.6,122.0,35.91827121238886,0.0,109.0,32.090914443855624,0.1,479.0,141.02337631749398,0.0,5.0,1.4720602955897073,0.0,34.0,10.01001001001001,0.0,286.0,84.20184890773126,0.0,162.0,47.69475357710652,0.0,379.0,111.5821704056998,0.9,710.0,209.03256197373844,0.1,325.0,95.68391921333097,0.0,0.1933523474481081,0.9375179562907212,0.3798487362510075,1.6662116726366525,0.5035730133299455,0.994526121726127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,1,江苏,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江苏,2020,11.0,24671.0,370.0,31.0,12.565360139434963,0.0,0.0,0.0,0.0,47.0,19.05070730817559,0.0909090909090909,64.0,25.941388674962507,0.1818181818181818,35.0,14.18669693162012,0.0909090909090909,209.0,84.71484739167444,0.6363636363636364,116.0,47.01876697336954,0.0,80.0,32.426735843703135,0.0,356.0,144.2989745044789,0.0,5.0,2.026670990231446,0.0,10.0,4.053341980462892,0.0,107.0,43.37075919095294,0.0,78.0,31.61606744761056,0.0909090909090909,308.0,124.84293299825708,0.9090909090909092,552.0,223.7444773215516,0.0,122.0,49.45077216164728,0.0,-0.0885604913214801,1.2039546614333467,0.5552061895018383,0.3537588367971747,0.5568667865379017,0.7043065625774533,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江苏,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江苏,2021,3.0,7373.0,101.0,16.0,21.700800217008,0.0,2.0,2.712600027126,0.0,7.0,9.494100094941,0.0,31.0,42.045300420453,0.0,83.0,112.572901125729,0.0,28.0,37.976400379764,1.0,13.0,17.631900176319004,0.0,14.0,18.988200189882,0.0,66.0,89.51580089515802,0.0,1.0,1.356300013563,0.0,1.0,1.356300013563,0.0,30.0,40.68900040689,0.0,25.0,33.907500339075,0.0,142.0,192.594601925946,1.0,93.0,126.135901261359,0.0,32.0,43.401600434016,0.0,-0.0483840523960566,2.5652286689432207,-0.6082311270335389,0.1820367478912555,0.6362044965045417,0.7130114299336459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江苏,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江苏,2022,3.0,883.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.650056625141563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,147.22536806342015,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,22.650056625141563,0.0,13.0,147.22536806342015,0.0,-0.6428952953659487,-1.3044033229759535,-1.8417220582885008,3.1293550020525425,-1.2630068922101343,-0.0055901264039707,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江苏,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2015,16.0,77877.0,1393.0,30.0,3.852228514195462,0.0,1.0,0.1284076171398487,0.0,172.0,22.086110148053983,0.125,83.0,10.657832222607446,0.0625,42.0,5.393119919873646,0.0,251.0,32.23031190210203,0.0625,218.0,27.992860536487026,0.0625,404.0,51.87667732449889,0.0625,1094.0,140.47793315099452,0.625,5.0,0.6420380856992436,0.0,174.0,22.34292538233368,0.0,158.0,20.288403508096103,0.0,203.0,26.06674627938929,0.125,376.0,48.281264044583125,0.125,1716.0,220.34747101198045,0.75,337.0,43.27336697612903,0.0,-0.1858585460989487,-0.334330838654438,0.5147158548961578,0.1783964946057691,-0.0018245099524096,0.1195938369491629,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.5,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2016,9.0,16970.0,250.0,7.0,4.124926340601061,0.0,2.0,1.1785503830288744,0.0,10.0,5.892751915144372,0.1111111111111111,7.0,4.124926340601061,0.0,14.0,8.249852681202121,0.2222222222222222,48.0,28.28520919269299,0.2222222222222222,155.0,91.33765468473776,0.0,17.0,10.017678255745434,0.0,130.0,76.60577489687685,0.4444444444444444,1.0,0.5892751915144372,0.0,1.0,0.5892751915144372,0.0,19.0,11.196228638774308,0.0,19.0,11.196228638774308,0.1111111111111111,69.0,40.65998821449617,0.4444444444444444,302.0,177.96110783736003,0.4444444444444444,21.0,12.374779021803182,0.0,-0.4465881734003075,-0.4874583535298786,0.0094951189726692,-0.6987434357294219,-0.3081838026525056,-0.3922355567622104,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2017,10.0,24386.0,455.0,10.0,4.100713524153202,0.0,0.0,0.0,0.0,70.0,28.70499466907242,0.1,64.0,26.24456655458049,0.2,29.0,11.892069220044286,0.5,152.0,62.33084556712869,0.0,103.0,42.23734929877799,0.0,68.0,27.88485196424178,0.0,277.0,113.58976461904372,0.2,3.0,1.2302140572459608,0.0,34.0,13.94242598212089,0.0,64.0,26.24456655458049,0.0,80.0,32.80570819322562,0.1,245.0,100.46748134175348,0.7,448.0,183.71196588206348,0.2,101.0,41.41720659394735,0.0,-0.0677021328081513,0.7142003972730573,0.0780419938618147,0.125704365414479,0.2415134194422402,0.305982252183117,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2018,1.0,8322.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.03268445085316,0.0,1.0,1.201634222542658,0.0,4.0,4.806536890170632,0.0,47.0,56.47680845950492,1.0,155.0,186.253304494112,0.0,31.0,37.2506608988224,0.0,118.0,141.79283826003365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.04902667627974,0.0,20.0,24.03268445085316,0.0,52.0,62.484979572218215,1.0,304.0,365.296803652968,0.0,30.0,36.04902667627974,0.0,-0.2215224143837795,-0.0489482190990384,2.242427388126895,-0.0266859304129561,0.6573189182146922,0.7222644128716335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2019,1.0,4959.0,91.0,1.0,2.016535591853196,0.0,2.0,4.033071183706392,0.0,11.0,22.18189151038516,0.0,0.0,0.0,1.0,4.0,8.066142367412784,0.0,4.0,8.066142367412784,0.0,12.0,24.198427102238355,0.0,2.0,4.033071183706392,0.0,66.0,133.09134906231097,0.0,2.0,4.033071183706392,0.0,3.0,6.049606775559589,0.0,21.0,42.34724742891712,0.0,14.0,28.23149828594475,0.0,8.0,16.132284734825568,1.0,80.0,161.3228473482557,0.0,26.0,52.4299253881831,0.0,-0.1479032443731017,-0.9802716781200216,-0.1888232452182277,0.4383301530477494,-0.4389993892371169,-0.2435882567634999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2020,1.0,330.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,181.8181818181818,0.0,1.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,212.12121212121207,0.0,0.0,0.0,0.0,-0.6428952953659487,-1.3044033229759535,0.41666364518972,-1.050034984234576,-0.510211657717394,-0.6459248873402698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
江西,2022,1.0,178.0,1.0,3.0,168.53932584269663,0.0,0.0,0.0,0.0,6.0,337.07865168539325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,505.61797752808985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.222269322556103,-1.3044033229759535,-2.111697527278834,-1.050034984234576,1.602056157433772,-1.488711944829788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,江西,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2014,2.0,5067.0,105.0,3.0,5.920663114268797,0.0,1.0,1.9735543714229329,0.0,11.0,21.70909808565226,0.0,8.0,15.788434971383465,0.0,1.0,1.9735543714229329,0.0,10.0,19.73554371422933,0.0,9.0,17.761989342806395,0.0,25.0,49.338859285573314,0.5,62.0,122.36037102822183,0.5,2.0,3.9471087428458658,0.0,10.0,19.73554371422933,0.0,14.0,27.62976119992106,0.0,15.0,29.60331557134399,0.0,19.0,37.49753305703572,0.0,96.0,189.46121965660151,1.0,26.0,51.31241365699625,0.0,-0.123850725275124,-0.5509987514846674,0.1465697467859487,0.4066065621998135,-0.1760932433246142,0.0007258525003649,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2015,7.0,24999.0,427.0,15.0,6.000240009600383,0.0,0.0,0.0,0.0,52.0,20.80083203328133,0.0,50.0,20.00080003200128,0.2857142857142857,20.0,8.000320012800511,0.0,88.0,35.20140805632225,0.0,44.0,17.600704028161125,0.0,106.0,42.40169606784272,0.4285714285714285,330.0,132.00528021120843,0.2857142857142857,2.0,0.8000320012800513,0.0,54.0,21.600864034561383,0.0,66.0,26.401056042241688,0.0,67.0,26.80107204288172,0.0,158.0,63.202528101124045,0.2857142857142857,480.0,192.00768030721227,0.7142857142857143,122.0,48.801952078083126,0.0,-0.1729833734075664,-0.0345311548851817,0.1769220730424297,0.3353403251247712,-0.0101974850834394,0.1592437477606731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2016,9.0,37981.0,428.0,23.0,6.055659408651694,0.0,7.0,1.843026776546168,0.0,26.0,6.84552802717148,0.1111111111111111,7.0,1.843026776546168,0.1111111111111111,22.0,5.792369869145099,0.0,101.0,26.592243490166137,0.0,64.0,16.850530528422105,0.0,73.0,19.220136383981465,0.0,441.0,116.11068692240858,0.7777777777777778,1.0,0.2632895395065954,0.0,31.0,8.161975724704458,0.0,29.0,7.635396645691267,0.0,56.0,14.744214212369345,0.1111111111111111,130.0,34.2276401358574,0.1111111111111111,578.0,152.18135383481214,0.7777777777777778,61.0,16.060661909902322,0.0,-0.3843801871935964,-0.6166978008422758,-0.2977845180048286,-0.5941096879196511,-0.4329541686802336,-0.5028640022555851,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2017,7.0,31922.0,571.0,48.0,15.036651838857216,0.0,9.0,2.819372219785728,0.0,26.0,8.144853079380992,0.1428571428571428,13.0,4.072426539690496,0.2857142857142857,18.0,5.638744439571456,0.0,36.0,11.277488879142911,0.0,13.0,4.072426539690496,0.0,16.0,5.012217279619072,0.0,315.0,98.67802769250048,0.5714285714285714,2.0,0.626527159952384,0.0,23.0,7.205062339452415,0.0,79.0,24.747822818119168,0.0,83.0,26.00087713802393,0.1428571428571428,67.0,20.988659858404866,0.2857142857142857,344.0,107.76267151181004,0.5714285714285714,104.0,32.57941231752397,0.0,-0.187013451200029,-0.8826968533064545,-0.8272293132453852,-0.1251803114968963,-0.6323132059172896,-0.6117021593495787,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2018,2.0,1681.0,26.0,1.0,5.94883997620464,0.0,0.0,0.0,0.0,6.0,35.69303985722784,0.0,1.0,5.94883997620464,0.0,2.0,11.89767995240928,0.5,8.0,47.59071980963712,0.0,2.0,11.89767995240928,0.0,4.0,23.79535990481856,0.0,17.0,101.13027959547888,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.94883997620464,0.0,7.0,41.64187983343248,0.0,11.0,65.43723973825104,0.5,23.0,136.82331945270673,0.5,1.0,5.94883997620464,0.0,0.0872253414197526,0.0103689178960154,-0.480843333428547,-0.8811610832648453,-0.1277496913709263,-0.4505451662657923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2019,3.0,6091.0,79.0,6.0,9.850599244787391,0.0,0.0,0.0,0.0,4.0,6.567066163191594,0.3333333333333333,8.0,13.134132326383188,0.0,4.0,6.567066163191594,0.0,15.0,24.62649811196848,0.6666666666666666,6.0,9.850599244787391,0.0,1.0,1.6417665407978983,0.0,58.0,95.22245936627812,0.0,3.0,4.925299622393696,0.0,2.0,3.283533081595797,0.0,13.0,21.34296503037268,0.0,10.0,16.417665407978983,0.3333333333333333,27.0,44.32769660154326,0.6666666666666666,65.0,106.7148251518634,0.0,18.0,29.55179773436217,0.0,-0.3550390225426347,-0.4137663519388637,-0.8397190309153354,-0.2111273343343768,-0.5361748017989446,-0.4882042390628586,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2020,3.0,11887.0,176.0,8.0,6.730041221502482,0.0,0.0,0.0,0.0,6.0,5.0475309161268616,0.0,1.0,0.8412551526878103,0.0,15.0,12.618827290317157,0.0,46.0,38.69773702363927,0.6666666666666666,36.0,30.28518549676117,0.0,144.0,121.14074198704466,0.0,202.0,169.93354084293765,0.3333333333333333,0.0,0.0,0.0,54.0,45.42777824514175,0.0,19.0,15.983847901068394,0.0,14.0,11.777572137629342,0.0,62.0,52.15781946664424,0.6666666666666666,382.0,321.3594683267435,0.3333333333333333,73.0,61.41162614621014,0.0,-0.4363952885624215,-0.2564426593926779,1.7187199684414116,0.6933000043831212,0.3419606734954374,0.7185257711439516,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2021,4.0,3658.0,51.0,12.0,32.804811372334605,0.0,0.0,0.0,0.0,19.0,51.9409513395298,0.0,3.0,8.201202843083651,0.0,0.0,0.0,0.0,17.0,46.47348277747403,1.0,0.0,0.0,0.0,6.0,16.402405686167302,0.0,93.0,254.23728813559325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.071077091306723,0.0,31.0,84.7457627118644,0.0,20.0,54.67468562055768,1.0,99.0,270.6396938217605,0.0,11.0,30.071077091306723,0.0,0.8429797535889715,-0.2058735069285455,1.1141698282061163,-0.1963861863036599,0.5837586916221809,0.237303378324637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河北,2022,1.0,742.0,11.0,1.0,13.477088948787063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.8167115902965,1.0,1.0,13.477088948787063,0.0,1.0,13.477088948787063,0.0,9.0,121.29380053908356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.477088948787063,0.0,1.0,13.477088948787063,0.0,8.0,107.8167115902965,1.0,11.0,148.2479784366577,0.0,1.0,13.477088948787063,0.0,-0.406597106987673,0.8618619423078302,-0.3446680594196019,-0.6674513891805094,0.0368655919668517,-0.0500858354307603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,河北,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河南,2014,1.0,3433.0,62.0,0.0,0.0,0.0,1.0,2.9129041654529564,0.0,5.0,14.564520827264785,0.0,3.0,8.73871249635887,0.0,1.0,2.9129041654529564,0.0,8.0,23.30323332362365,0.0,3.0,8.73871249635887,0.0,19.0,55.345179143606174,1.0,47.0,136.90649577628895,0.0,2.0,5.825808330905913,0.0,3.0,8.73871249635887,0.0,12.0,34.95484998543548,0.0,6.0,17.47742499271774,0.0,12.0,34.95484998543548,0.0,69.0,200.990387416254,1.0,17.0,49.51937081270027,0.0,-0.3364579127093558,-0.6020866203074855,0.2839907044680336,0.3557061949125245,-0.2181846095162692,0.0125367596910241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,河南,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河南,2015,20.0,57136.0,968.0,20.0,3.5004200504060488,0.0,8.0,1.4001680201624196,0.0,83.0,14.526743209185105,0.15,42.0,7.350882105852702,0.15,37.0,6.475777093251191,0.0,162.0,28.353402408289,0.0,82.0,14.3517222066648,0.05,232.0,40.60487258471017,0.4,795.0,139.14169700364045,0.25,15.0,2.6253150378045365,0.0,90.0,15.751890226827218,0.0,127.0,22.227667320078407,0.0,111.0,19.42733127975357,0.15,241.0,42.18006160739289,0.15,1109.0,194.0982917950154,0.7,232.0,40.60487258471017,0.0,-0.3022695709328147,-0.4569168712017291,0.2018409430583981,0.1026440690240918,-0.1857818330253818,-0.050810619706413,0.0,0.05,0.0,0.2,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.25,0.05,0,1,河南,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河南,2016,7.0,37812.0,704.0,33.0,8.727388130752143,0.0,3.0,0.7933989209774674,0.0,45.0,11.900983814662013,0.0,19.0,5.024859832857294,0.1428571428571428,27.0,7.140590288797207,0.0,142.0,37.55421559293346,0.1428571428571428,54.0,14.281180577594414,0.2857142857142857,128.0,33.85168729503861,0.2857142857142857,646.0,170.845234317148,0.1428571428571428,3.0,0.7933989209774674,0.0,30.0,7.933989209774674,0.0,63.0,16.66137734052682,0.0,81.0,21.421770866391626,0.0,188.0,49.71966571458797,0.2857142857142857,828.0,218.97810218978103,0.7142857142857143,96.0,25.38876547127896,0.0,-0.2673004123153,-0.305430313593923,0.4983937769379214,-0.3293062567699809,-0.0247789829904339,-0.0454475978086608,0.0,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0,1,河南,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河南,2017,4.0,22996.0,413.0,5.0,2.174291181074969,0.0,1.0,0.4348582362149939,0.0,31.0,13.480605322664813,0.0,14.0,6.088015307009915,0.5,26.0,11.306314141589842,0.0,84.0,36.52809184205949,0.0,133.0,57.83614541659419,0.0,124.0,53.92242129065925,0.25,304.0,132.19690380935816,0.25,2.0,0.8697164724299878,0.0,24.0,10.436597669159854,0.0,43.0,18.698904157244737,0.0,37.0,16.089754739954774,0.0,124.0,53.92242129065925,0.5,561.0,243.9554705166116,0.5,69.0,30.005218298834578,0.0,-0.3607883870454938,-0.2209880848463311,0.796109444487084,-0.1982557661280314,0.0714443241984196,0.1256218645042404,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,1,河南,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
河南,2018,3.0,15752.0,280.0,39.0,24.758760792280345,0.0,8.0,5.078720162519045,0.0,15.0,9.522600304723207,0.0,8.0,5.078720162519045,0.0,4.0,2.5393600812595225,0.0,27.0,17.140680548501777,0.3333333333333333,19.0,12.061960385982731,0.0,23.0,14.601320467242257,0.6666666666666666,134.0,85.068562722194,0.0,5.0,3.1742001015744035,0.0,7.0,4.443880142204164,0.0,30.0,19.04520060944641,0.0,62.0,39.3600812595226,0.0,39.0,24.758760792280345,0.3333333333333333,176.0,111.731843575419,0.6666666666666666,42.0,26.663280853224983,0.0,0.0472178241207321,-0.8069475693670299,-0.779919096449428,-0.2931256929531559,-0.5132162805652419,-0.6266641195898713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,1,河南,DID主识别窗口_2014_2022,方案2：31省区市+新疆生产建设兵团；不含中央
