province,year,ppp_doc_n,ppp_inv,ln_ppp_doc_n,ln_ppp_inv,exec_share,proc_share,prep_share,fiscal_pass_rate,vfm_pass_rate,ppp_quality_zindex,did_intensity,did_any,treat_share,post,city_n,dfi,digital_econ,base_station_density,software_gdp_share,it_service_gdp_share,rd_expenditure,tech_contract_value,patent_grants,ln_rd_expenditure,ln_tech_contract_value,ln_patent_grants,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,text_missing,text_observed,treat_share_x_text_missing,province_harmonized,region_scheme,baseline_controls_complete,baseline_sample_5_3,panel_version,pca_usage_flag
河北,2017,114,163658.1751,4.74493212836325,12.00554134374116,0.8596491228070176,0.1228070175438596,0.0175438596491228,1,1.0,0.1810747339917983,0.2727272727272727,1,0.2727272727272727,1,11.0,305.06,0.1034512,1.970339,0.0069925259404897,0.0057975113122171,3509683.7,889244.7,35348.0,15.07103676234735,13.69812885426345,10.47302538238145,7,31922,571,48,15.03665183885722,0,9,2.819372219785728,0,26,8.144853079380992,0.1428571428571428,13,4.072426539690496,0.2857142857142857,18,5.638744439571456,0.0,36,11.27748887914291,0.0,13,4.072426539690496,0.0,16,5.012217279619072,0.0,315,98.67802769250048,0.5714285714285714,2,0.626527159952384,0,23,7.205062339452415,0,79,24.74782281811917,0,83,26.00087713802393,0.1428571428571428,67,20.98865985840487,0.2857142857142857,344,107.76267151181,0.5714285714285714,104,32.57941231752397,0,-0.187013451200029,-0.8826968533064545,-0.8272293132453852,-0.1251803114968963,-0.6323132059172896,-0.6117021593495787,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河北,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河北,2018,52,50660.8844,3.970291913552122,10.83292911986348,0.8269230769230769,0.173076923076923,0.0,1,1.0,0.2245925718655502,0.2727272727272727,1,0.2727272727272727,1,11.0,395.73,0.1540141,10.780139,0.0073356850698425,0.0060441090833254,3819915.7,2759840.07,51894.0,15.15573917406227,14.83068365270202,10.85697772539939,2,1681,26,1,5.94883997620464,0,0,0.0,0,6,35.69303985722784,0.0,1,5.94883997620464,0.0,2,11.89767995240928,0.5,8,47.59071980963712,0.0,2,11.89767995240928,0.0,4,23.79535990481856,0.0,17,101.1302795954789,0.5,0,0.0,0,0,0.0,0,1,5.94883997620464,0,7,41.64187983343248,0.0,11,65.43723973825104,0.5,23,136.8233194527067,0.5,1,5.94883997620464,0,0.0872253414197526,0.0103689178960154,-0.480843333428547,-0.8811610832648453,-0.1277496913709263,-0.4505451662657923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河北,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河北,2019,42,50653.644,3.761200115693561,10.83278619352902,0.7380952380952381,0.2619047619047619,0.0,1,1.0,0.121954818645491,0.2727272727272727,1,0.2727272727272727,1,11.0,441.065,0.1789264,11.86651,0.0093056392738029,0.0076927415614855,4385826.3,3811904.43,57809.0,15.29388883189975,15.15363973494902,10.96491705007652,3,6091,79,6,9.850599244787391,0,0,0.0,0,4,6.567066163191594,0.3333333333333333,8,13.13413232638319,0.0,4,6.567066163191594,0.0,15,24.62649811196848,0.6666666666666666,6,9.850599244787391,0.0,1,1.641766540797898,0.0,58,95.22245936627812,0.0,3,4.925299622393696,0,2,3.283533081595797,0,13,21.34296503037268,0,10,16.41766540797898,0.3333333333333333,27,44.32769660154326,0.6666666666666666,65,106.7148251518634,0.0,18,29.55179773436217,0,-0.3550390225426347,-0.4137663519388637,-0.8397190309153354,-0.2111273343343768,-0.5361748017989446,-0.4882042390628586,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河北,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河北,2020,31,36475.1246,3.465735902799727,10.50441320499245,0.2903225806451613,0.7096774193548387,0.0,1,1.0,-0.3954322991827954,0.2727272727272727,1,0.2727272727272727,1,11.0,92.98,0.1174903,0.24888322,0.0047062865658994,0.0030836672246635,4854543.5,5549645.88,92196.0,15.39542583450282,15.52924485847322,11.43168287105436,3,11887,176,8,6.730041221502482,0,0,0.0,0,6,5.047530916126862,0.0,1,0.8412551526878103,0.0,15,12.61882729031716,0.0,46,38.69773702363927,0.6666666666666666,36,30.28518549676117,0.0,144,121.1407419870447,0.0,202,169.9335408429376,0.3333333333333333,0,0.0,0,54,45.42777824514175,0,19,15.98384790106839,0,14,11.77757213762934,0.0,62,52.15781946664424,0.6666666666666666,382,321.3594683267435,0.3333333333333333,73,61.41162614621014,0,-0.4363952885624215,-0.2564426593926779,1.718719968441412,0.6933000043831212,0.3419606734954374,0.7185257711439516,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河北,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河北,2021,20,28180.5077,3.044522437723423,10.2464212865055,0.2,0.8,0.0,1,1.0,-0.4997971792112799,0.2727272727272727,1,0.2727272727272727,1,11.0,144.22,0.1107546,0.47223995,0.0109667180803787,0.0088405176362236,5703924.0,7473182.0,120034.0,15.55666509232222,15.82683157076996,11.6955386459044,4,3658,51,12,32.8048113723346,0,0,0.0,0,19,51.9409513395298,0.0,3,8.201202843083651,0.0,0,0.0,0.0,17,46.47348277747403,1.0,0,0.0,0.0,6,16.4024056861673,0.0,93,254.2372881355932,0.0,0,0.0,0,0,0.0,0,11,30.07107709130672,0,31,84.7457627118644,0.0,20,54.67468562055768,1.0,99,270.6396938217605,0.0,11,30.07107709130672,0,0.8429797535889715,-0.2058735069285455,1.114169828206116,-0.1963861863036599,0.5837586916221809,0.237303378324637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河北,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河北,2022,18,18203.8006,2.94443897916644,9.809440607514668,0.0,1.0,0.0,1,1.0,-0.7308908421314958,0.2727272727272727,1,0.2727272727272727,1,11.0,167.66,0.1222978,0.69559668,0.0126682778543512,0.0126682778543512,6358675.0,10038253.0,115314.0,15.66533073754402,16.12191375272227,11.65542279319877,1,742,11,1,13.47708894878706,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,107.8167115902965,1.0,1,13.47708894878706,0.0,1,13.47708894878706,0.0,9,121.2938005390836,0.0,0,0.0,0,0,0.0,0,1,13.47708894878706,0,1,13.47708894878706,0.0,8,107.8167115902965,1.0,11,148.2479784366577,0.0,1,13.47708894878706,0,-0.406597106987673,0.8618619423078302,-0.3446680594196019,-0.6674513891805094,0.0368655919668517,-0.0500858354307603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河北,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2014,6,14017.7284,1.945910149055313,9.548149457473752,1.0,0.0,0.0,1,1.0,0.424577472469583,0.0,0,0.1176470588235294,0,17.0,347.81,0.1302864,3.6732109,0.0066952428055906,0.0041599118902383,3372309.5,407918.73,33366.0,15.03110867571514,12.91882569383433,10.41532266659529,1,3433,62,0,0.0,0,1,2.912904165452956,0,5,14.56452082726478,0.0,3,8.73871249635887,0.0,1,2.912904165452956,0.0,8,23.30323332362365,0.0,3,8.73871249635887,0.0,19,55.34517914360617,1.0,47,136.9064957762889,0.0,2,5.825808330905913,0,3,8.73871249635887,0,12,34.95484998543548,0,6,17.47742499271774,0.0,12,34.95484998543548,0.0,69,200.990387416254,1.0,17,49.51937081270027,0,-0.3364579127093558,-0.6020866203074855,0.2839907044680336,0.3557061949125245,-0.2181846095162692,0.0125367596910241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2015,117,151689.123,4.770684624465665,11.92959505444965,0.9316239316239316,0.0598290598290598,0.0085470085470085,1,1.0,0.3059479332111752,0.0,0,0.1176470588235294,0,17.0,380.68,0.1576454,3.8568714,0.007527668655019,0.0046205410711158,3688252.4,450442.37,47766.0,15.12066357062579,13.01798764335655,10.77409030349087,20,57136,968,20,3.500420050406049,0,8,1.40016802016242,0,83,14.5267432091851,0.15,42,7.350882105852702,0.15,37,6.475777093251191,0.0,162,28.353402408289,0.0,82,14.3517222066648,0.05,232,40.60487258471017,0.4,795,139.1416970036404,0.25,15,2.625315037804536,0,90,15.75189022682722,0,127,22.22766732007841,0,111,19.42733127975357,0.15,241,42.18006160739289,0.15,1109,194.0982917950154,0.7,232,40.60487258471017,0,-0.3022695709328147,-0.4569168712017291,0.2018409430583981,0.1026440690240918,-0.1857818330253818,-0.050810619706413,0.0,0.05,0.0,0.2,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.25,0.05,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2016,141,166845.9639,4.955827057601261,12.0248322874302,0.9078014184397164,0.0709219858156028,0.0212765957446808,1,1.0,0.2194085588590205,0.1176470588235294,1,0.1176470588235294,1,17.0,413.55,0.1803827,4.0975301,0.0073223843076869,0.0045337752543191,4096961.7,587074.56,49145.0,15.22575645226496,13.28290881284309,10.80255073874366,7,37812,704,33,8.727388130752143,0,3,0.7933989209774674,0,45,11.90098381466201,0.0,19,5.024859832857294,0.1428571428571428,27,7.140590288797207,0.0,142,37.55421559293346,0.1428571428571428,54,14.28118057759441,0.2857142857142857,128,33.85168729503861,0.2857142857142857,646,170.845234317148,0.1428571428571428,3,0.7933989209774674,0,30,7.933989209774674,0,63,16.66137734052682,0,81,21.42177086639163,0.0,188,49.71966571458797,0.2857142857142857,828,218.978102189781,0.7142857142857143,96,25.38876547127896,0,-0.2673004123153,-0.305430313593923,0.4983937769379214,-0.3293062567699809,-0.0247789829904339,-0.0454475978086608,0.0,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2017,271,396321.9584,5.605802066295998,12.88998470937034,0.8671586715867159,0.1070110701107011,0.025830258302583,1,1.0,0.1513367847920387,0.1176470588235294,1,0.1176470588235294,1,17.0,101.42,0.096931,0.22054868,0.0068835133480858,0.0047166476293425,4722542.0,768528.27,55407.0,15.36785798366309,13.55223392841831,10.9224792666422,4,22996,413,5,2.174291181074969,0,1,0.4348582362149939,0,31,13.48060532266481,0.0,14,6.088015307009915,0.5,26,11.30631414158984,0.0,84,36.52809184205949,0.0,133,57.83614541659419,0.0,124,53.92242129065925,0.25,304,132.1969038093582,0.25,2,0.8697164724299878,0,24,10.43659766915985,0,43,18.69890415724474,0,37,16.08975473995477,0.0,124,53.92242129065925,0.5,561,243.9554705166116,0.5,69,30.00521829883458,0,-0.3607883870454938,-0.2209880848463311,0.796109444487084,-0.1982557661280314,0.0714443241984196,0.1256218645042404,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2018,66,72665.9414,4.204692619390966,11.19364183382992,0.6818181818181818,0.2575757575757575,0.0606060606060606,1,1.0,-0.2240357534747056,0.1176470588235294,1,0.1176470588235294,1,17.0,164.76,0.1250704,0.46261431,0.0070008111393698,0.0048655876723463,5289250.0,1492839.94,82318.0,15.48118720590827,14.21619153367236,11.31835722271792,3,15752,280,39,24.75876079228034,0,8,5.078720162519045,0,15,9.522600304723207,0.0,8,5.078720162519045,0.0,4,2.539360081259523,0.0,27,17.14068054850178,0.3333333333333333,19,12.06196038598273,0.0,23,14.60132046724226,0.6666666666666666,134,85.068562722194,0.0,5,3.174200101574403,0,7,4.443880142204164,0,30,19.04520060944641,0,62,39.3600812595226,0.0,39,24.75876079228034,0.3333333333333333,176,111.731843575419,0.6666666666666666,42,26.66328085322498,0,0.0472178241207321,-0.8069475693670299,-0.779919096449428,-0.2931256929531559,-0.5132162805652419,-0.6266641195898713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2019,82,83982.0628,4.418840607796598,11.33837042416138,0.5,0.4512195121951219,0.048780487804878,1,1.0,-0.3792986153882783,0.1176470588235294,1,0.1176470588235294,1,17.0,190.14,0.1472773,0.70467994,0.0064897750058976,0.004230250353857,6087152.7,2318885.2,86247.0,15.6216911576912,14.65659754215732,11.36498214621896,3,9445,181,15,15.88141874007411,0,2,2.117522498676548,0,3,3.176283748014823,0.0,1,1.058761249338274,1.0,4,4.235044997353096,0.0,120,127.0513499205929,0.0,0,0.0,0.0,31,32.8215987294865,0.0,147,155.6379036527263,0.0,5,5.293806246691371,0,42,44.46797247220752,0,32,33.88035997882477,0,20,21.17522498676549,0.0,125,132.3451561672843,1.0,178,188.4595023822128,0.0,79,83.64213869772365,0,-0.2716231814926176,1.354690157107039,0.1346298609205588,1.324373186742583,0.40589894551166,0.9378977349233936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2020,72,66150.7675,4.290459441148391,11.09970688876286,0.4722222222222222,0.4861111111111111,0.0416666666666666,1,1.0,-0.378415925920921,0.1176470588235294,1,0.1176470588235294,1,17.0,226.75,0.1624085,0.94136633,0.0073567555507957,0.0050182673367872,6855770.4,3797786.26,122809.0,15.74060139564668,15.14992915509413,11.71839372460443,1,2082,33,6,28.81844380403458,0,0,0.0,0,3,14.40922190201729,0.0,0,0.0,1.0,1,4.803073967339097,0.0,8,38.42459173871278,0.0,0,0.0,0.0,8,38.42459173871278,0.0,29,139.2891450528338,0.0,0,0.0,0,0,0.0,0,1,4.803073967339097,0,9,43.22766570605188,0.0,9,43.22766570605188,1.0,37,177.7137367915466,0.0,1,4.803073967339097,0,0.115029441420855,-0.4358682940635431,0.0065466003347962,-0.913686748149025,-0.1047640841026305,-0.447669480625924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2021,25,14774.3574,3.258096538021482,9.600716031491045,0.28,0.72,0.0,1,1.0,-0.4073597140431936,0.1176470588235294,1,0.1176470588235294,1,17.0,266.92,0.1520835,2.0,0.0076836470959831,0.0051180727965575,7640132.0,6073260.0,158038.0,15.84892556936814,15.61940625106803,11.97059711699329,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1176470588235294,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
河南,2022,15,17496.0479,2.772588722239781,9.769787454253034,0.0,1.0,0.0,1,1.0,-0.7308908421314958,0.1176470588235294,1,0.1176470588235294,1,17.0,295.76,0.1723232,2.0239521,0.0097228629507491,0.0097228629507491,8455419.0,10207498.0,135990.0,15.95031821382974,16.13863320420868,11.82034398605784,2,28220,15,13,4.606661941885188,0,1,0.3543586109142452,0,36,12.75690999291283,0.5,1,0.3543586109142452,0.0,2,0.7087172218284904,0.0,22,7.795889440113394,0.5,48,17.00921332388377,0.0,4,1.417434443656981,0.0,108,38.27072997873848,0.0,0,0.0,0,6,2.126151665485472,0,43,15.23742026931254,0,50,17.71793054571226,0.5,25,8.85896527285613,0.5,160,56.69737774627924,0.0,49,17.36357193479802,0,-0.3322410505454657,-1.126408015255302,-1.435897841613451,-0.5571230654189929,-0.9648489691380732,-1.039809640762582,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,河南,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
浙江,2014,12,16230.4825,2.564949357461537,9.694707999528722,0.8333333333333334,0.0,0.1666666666666666,1,1.0,-0.54065217603478,0.0,0,0.3636363636363636,0,11.0,224.45,0.1718158,2.4459725,0.0606780220461339,0.0360139626012775,7681473.0,872527.08,188544.0,15.85432201379154,13.67915011592193,12.14709198416995,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3636363636363636,浙江,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
浙江,2015,85,179584.0871,4.454347296253507,12.09840439743836,0.9882352941176472,0.0,0.0117647058823529,1,1.0,0.3564436149280986,0.0,0,0.3636363636363636,0,11.0,264.85,0.2132987,3.2121807,0.0708244018104536,0.0426129534032746,8535689.1,980965.54,234983.0,15.95976676624376,13.7962936299128,12.36727270570202,42,166244,3147,53,3.188084983518202,0,4,0.240610187435336,0,343,20.63232357258006,0.0238095238095238,207,12.45157719977864,0.238095238095238,247,14.857679074132,0.0476190476190476,945,56.84415678159813,0.0476190476190476,1136,68.33329323163542,0.0,859,51.67103775173841,0.2142857142857142,2349,141.2983325714011,0.4285714285714285,59,3.549000264671206,0,255,15.33889944900267,0,383,23.03842544693342,0,400,24.0610187435336,0.0238095238095238,1399,84.15341305550878,0.3333333333333333,4344,261.3026635547749,0.6428571428571429,697,41.9263251606073,0,-0.2210256200052004,0.3864163372448318,1.00287787132384,0.1401570719508611,0.3894228628544906,0.509817093506511,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.0238095238095238,0.0238095238095238,0.0,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0,0.0238095238095238,0.0714285714285714,0.0238095238095238,0.119047619047619,0.0,0.0,0.0238095238095238,0.0,0.0,0.2142857142857142,0.1904761904761904,0,1,0.0,浙江,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
浙江,2016,134,257651.6024,4.90527477843843,12.45936745422933,0.9925373134328358,0.0,0.0074626865671641,1,1.0,0.3813582344768504,0.3636363636363636,1,0.3636363636363636,1,11.0,268.1,0.2351704,3.7721022,0.076188706526119,0.0463343277315193,9357877.1,1983716.22,221456.0,16.05172912403579,14.50048302642662,12.30798371869597,22,80416,1610,44,5.471547950656586,0,0,0.0,0,178,22.13489852765619,0.0,65,8.082968563469956,0.5,68,8.456028651014723,0.0909090909090909,427,53.09888579387187,0.0909090909090909,579,72.00059689614007,0.0,436,54.21806605650617,0.1818181818181818,937,116.5191006764823,0.1363636363636363,10,1.243533625149224,0,188,23.37843215280541,0,199,24.74631914046956,0,222,27.60644647831277,0.0,560,69.63788300835654,0.6818181818181818,1952,242.7377636291285,0.3181818181818182,397,49.3682849184242,0,-0.158862481219223,0.0947687059590805,0.7815950883650742,0.3514172134556423,0.2391671043683105,0.409260335926599,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0,1,0.0,浙江,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
浙江,2017,162,309262.404,5.093750200806762,12.64194863288859,0.9506172839506172,0.0432098765432098,0.0061728395061728,1,1.0,0.3389005830051773,0.3636363636363636,1,0.3636363636363636,1,11.0,318.05,0.2462914,3.8310413,0.0838432661248417,0.0552904424448494,10301446.6,3247309.73,213805.0,16.14779498701385,14.99333774407325,12.27282434079016,34,105366,2017,52,4.935178330770837,0,2,0.1898145511834937,0,244,23.15737524438624,0.0,112,10.62961486627565,0.3823529411764705,112,10.62961486627565,0.1470588235294117,711,67.47907294573201,0.1176470588235294,620,58.84251086688306,0.088235294117647,557,52.86335250460301,0.088235294117647,1680,159.4442229941347,0.1764705882352941,16,1.51851640946795,0,120,11.38887307100962,0,260,24.67589165385419,0,298,28.28236812634056,0.0,935,88.73830267828332,0.6470588235294118,2857,271.1500863656208,0.3529411764705882,396,37.58328113433176,0,-0.1470113268993578,0.4785364454217394,1.120253409747582,0.0168680290897077,0.4839261760899878,0.538552628086343,0.0,0.088235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0294117647058823,0.1470588235294117,0.0588235294117647,0.0294117647058823,0.0,0.0588235294117647,0.1176470588235294,0.088235294117647,0.1176470588235294,0.0,0.0294117647058823,0.0588235294117647,0.0,0.0294117647058823,0.0588235294117647,0.0294117647058823,0,1,0.0,浙江,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
浙江,2018,54,113634.4534,4.007333185232471,11.64075082636803,0.9629629629629628,0.0185185185185185,0.0185185185185185,1,1.0,0.2959321723653746,0.3636363636363636,1,0.3636363636363636,1,11.0,357.45,0.283287,3.9882122,0.0925422374622201,0.0656632943129678,11473921.2,5906640.81,284621.0,16.25558738357364,15.59158800622497,12.55891726312604,7,18230,331,8,4.388370817334065,0,0,0.0,0,53,29.07295666483818,0.0,17,9.325287986834889,0.1428571428571428,19,10.4223806911684,0.0,145,79.53922106417993,0.2857142857142857,174,95.44706527701592,0.1428571428571428,88,48.27207899067472,0.1428571428571428,256,140.4278661546901,0.2857142857142857,8,4.388370817334065,0,11,6.034009873834339,0,28,15.35929786066923,0,61,33.46132748217224,0.0,181,99.28688974218322,0.4285714285714285,518,284.1470104223807,0.5714285714285714,47,25.78167855183763,0,-0.0562069463600509,0.690479820593319,1.275169166724572,-0.3181523570313112,0.6364806803192798,0.5491655434288597,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0,1,0.0,浙江,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
浙江,2019,23,53533.4216,3.178053830347946,10.88808012038718,0.9565217391304348,0.0434782608695652,0.0,1,1.0,0.3743397196608405,0.3636363636363636,1,0.3636363636363636,1,11.0,387.49,0.3219854,5.2946955,0.0979906895942279,0.0598807667596766,12742260.3,8880077.88,285342.0,16.36043468843308,15.99932099781178,12.56144724438658,4,13026,248,14,10.7477352986335,0,0,0.0,0,37,28.4047290035314,0.25,28,21.495470597267,0.0,37,28.4047290035314,0.0,127,97.49731306617537,0.0,52,39.92015968063872,0.0,78,59.88023952095809,0.5,221,169.6606786427146,0.25,7,5.373867649316751,0,11,8.444649163212038,0,59,45.29402732995547,0,51,39.1524643021649,0.25,192,147.3975126669737,0.0,351,269.4610778443114,0.75,77,59.11254414248426,0,0.0435776084119347,1.657123764708187,1.100121412939988,0.6280343478565523,0.93360759535337,1.128426508501576,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0,1,0.0,浙江,方案2：31省区市+新疆生产建设兵团；正式估计样本不含中央,1,1,v3_统一口径_方案2,历史审计列，不进入当前正式主规格
