序号,文件名,text_len,A1_pred,A2_pred,B1_pred,B2_pred,B3_pred,B4_pred,C1_pred,C2_pred,C3_pred,A1_score,A2_score,B1_score,B2_score,B3_score,B4_score,C1_score,C2_score,C3_score
752,北流市人民政府办公室关于印发北流市推进政府...(FBM-CLI.14.4136750).txt,4749,0,1,1,1,1,1,1,1,0,-0.46320615426384476,0.3153779994054883,0.93166615865384,0.22003822655162092,0.47948586835508267,0.414723893626773,0.18974499892280217,0.12120336586249136,-0.6888970458850708
753,北海市人民政府关于印发北海市政府和社会资本...(FBM-CLI.12.1456555).txt,6160,0,1,1,1,1,1,1,1,0,-0.2468296782658056,0.4570285330161127,1.1067183240291478,0.902627906566752,0.8636396630968534,1.063510233197774,0.6148796473400467,0.17999259668831818,-0.6263241627517442
754,北海市铁山港区人民政府关于推广政府与社会资...(FBM-CLI.12.4196000).txt,8948,1,1,1,1,1,1,1,1,0,0.7848405347791316,0.9716505699895304,1.0208243700334814,0.8534508212720338,1.0349819490888639,0.9924240583748729,0.9949308473844467,0.8729078231343921,-1.0995102335169926
755,北海市铁山港区人民政府办公室关于成立北海市...(FBM-CLI.14.4199275).txt,1085,0,1,1,1,1,1,1,0,0,-0.7804226103860967,0.3318903854897175,0.8641687525211385,0.2004882838463744,0.25459348711607865,0.3023048014923097,0.015200867646392613,-0.3939059574426281,-0.4297758093397579
756,南宁市财政局关于印发南宁市PPP项目财政以奖代...(FBM-CLI.12.6227132).txt,3734,0,1,1,1,1,1,1,0,0,-0.5222754672348652,0.4469207843110766,0.5047664870110135,0.1491404699611201,0.4460723284259505,0.6349848867199177,0.32548653771186886,-0.6285126019459857,-0.5514100459482685
757,南宁市财政局关于征集《关于深化投融资体制改...(FBM-CLI.12.6226686).txt,9884,0,1,1,1,1,1,0,0,0,-0.11952287522924954,0.7292065607394193,0.835998325043152,0.1742460933337516,0.7460871491755765,0.5044818448942294,-0.058113886736306686,-0.12258648037171599,-0.389549820876081
758,合浦县人民政府关于成立推广政府和社会资本合...(FBM-CLI.14.4187131).txt,1096,0,1,1,1,1,1,0,0,0,-0.7380226030781993,0.33503799686616653,0.8132023296275306,0.09283445900552545,0.19864407347182428,0.23493764054520622,-0.21115266492356471,-0.29994362192405866,-0.5097482432063223
759,宁明县人民政府办公室关于印发宁明县开展政府...(FBM-CLI.14.4164886).txt,4650,0,1,1,1,1,1,1,1,0,-0.06777451670342749,0.9400315778425087,1.0114290092926814,0.7751524995093719,0.8705491626305258,0.8606323043091049,0.692844018439823,0.014187704992246641,-0.6782163020673633
760,崇左市江州区人民政府办公室关于印发江州区开...(FBM-CLI.14.4134927).txt,4788,0,1,1,1,1,1,1,0,0,-0.04942802262740237,0.9220297833149917,1.0902503774295766,0.8135642047274037,0.9810595295215947,0.8751902552593342,0.7634950095175002,-0.06481090744385831,-0.6594019416470589
761,平南县人民政府办公室关于成立平南县推广政府...(FBM-CLI.14.4138272).txt,950,0,1,1,0,1,1,1,1,0,-0.4486877066160564,0.09389045453864492,0.7264260024737768,-0.08534002031809497,0.39520488374442275,0.3531123203812052,0.026997728846208602,0.26446689132397666,-0.8594313901249393
762,广西壮族自治区财政厅关于申报2016年度PPP项目财政...(FBM-CLI.14.2196945).txt,2791,0,1,1,1,1,1,1,0,0,-0.5725671902535263,0.5586564582956568,0.4532288568100759,0.14916003267226718,0.47282188623564275,0.5404782710118364,0.31938626255063485,-0.501292926362925,-0.65793298575374
763,广西壮族自治区财政厅关于申报第四批PPP国家示...(FBM-CLI.14.2198518).txt,1670,0,1,1,1,1,1,1,0,0,-0.45918312367511466,0.8158792469064773,0.8106351194124732,0.36348495945312254,0.6894964125430589,0.620372838866678,0.31546345189504377,-0.423207023377313,-0.6746443045783909
764,罗城仫佬族自治县人民政府办公室关于印发自治...(FBM-CLI.14.4127900).txt,6664,0,1,1,1,1,1,1,1,0,-0.23046612879328632,0.530906029481484,0.9149135635728203,0.3210276097560436,0.5319812296184545,0.464074538466706,0.15313959395092513,0.15019351259770908,-0.7049611557829744
765,苍梧县人民政府办公室关于成立苍梧县PPP项目工...(FBM-CLI.14.4173083).txt,1467,0,1,1,1,1,1,1,0,0,-0.5681729251041189,0.4579941003556235,0.8382965557651499,0.47284998424566166,0.18244389987176793,0.3931413092631489,0.08867998763211626,-0.21312044705830907,-0.22915256984595495
766,贵港市人民政府办公室关于印发贵港市政府和社...(FBM-CLI.14.3960782).txt,3079,0,1,1,1,1,1,1,0,0,-0.48529918635463265,0.32421254815179607,0.9518376993065418,0.7485861210867968,0.6482310233042501,0.5443340659727846,0.1922861745145661,-0.44698059014394353,-0.3174322838264748
767,贵港市人民政府办公室关于成立贵港市推广政府...(FBM-CLI.14.3960815).txt,1096,0,0,1,0,1,1,1,1,0,-0.48341327704343606,-0.07547684252807974,0.7476935243793821,-0.20693283549415029,0.42115583379680616,0.3563982984714926,0.2750167073504117,0.25080743103957254,-0.8354491128790695
768,南宁市交通运输局对南宁市十四届人大三次会议...(FBM-CLI.14.6269629).txt,1047,0,1,1,1,1,1,0,0,0,-0.707566848367547,0.29430149517665294,0.7852997724225366,0.3059133976842588,0.4079080558817593,0.43828829653388207,-0.08867419334191395,-0.6648861169829197,-0.4422120883722287
769,南宁市推进政府和社会资本合作(PPP)工作领导小组...(FBM-CLI.14.3802469).txt,779,0,1,1,1,1,1,1,0,0,-0.4618292660061402,0.21241743768749277,0.804447408763264,0.19028553340088844,0.46739694641766294,0.5722529222391417,0.3524929446242384,-0.06624711804296163,-0.4184507004336628
770,平南县人民政府办公室关于印发平南县深化投融...(FBM-CLI.14.4138156).txt,8206,0,1,1,1,1,1,0,0,0,-0.802718230663046,0.5042944039119981,0.9193865789524895,0.05810234765596603,0.6725815090400631,0.5953549526926952,-0.19119698847810448,-0.37409203545068986,-0.5957599672854463
771,广西壮族自治区人民政府办公厅关于进一步加强...(FBM-CLI.12.1466160).txt,4078,1,1,1,1,1,1,1,0,1,0.188007870538611,0.8137701529755667,0.864166361939633,0.30493887176540274,0.5519156299116935,0.7922363751889663,0.8505918731073381,-0.08137858594664943,0.039196221454289415
772,广西壮族自治区发展和改革委员会关于公开征集...(FBM-CLI.14.5382977).txt,2399,0,1,1,1,1,1,1,0,0,-0.5104240677798331,0.5532663002053646,0.32309591394429216,0.31217171329851795,0.5639957195648682,0.46987681010421345,0.0007108892926707688,-0.40890024237667144,-0.4915433747316813
773,广西壮族自治区财政厅、中国人民银行南宁中心...(FBM-CLI.14.2196478).txt,5306,1,1,1,1,1,1,1,0,0,0.3037918450395788,0.7986317513018593,0.810456254532554,0.2063390016674843,0.5514395907930727,0.5058074793997006,0.3703155645454137,-1.0434683364796606,-0.7202735290466533
774,广西壮族自治区财政厅关于申报2017年度PPP项目自治...(FBM-CLI.14.2198430).txt,3025,0,1,1,1,1,1,1,0,0,-0.5090265934601159,0.5324512505022525,0.4908560368693846,0.05593142432448406,0.5088518419456965,0.6417142636175407,0.3079741405845413,-0.5425557976910069,-0.5472774283295799
775,柳城县人民政府关于成立柳城县政府和社会资本...(FBM-CLI.14.4174886).txt,1003,0,1,1,1,1,1,1,1,0,-0.6235266523354294,0.0790788266000067,0.8735449331109952,0.10545852962078761,0.3352676943647291,0.42451762724882025,0.10716833639017154,0.1108559164980577,-0.6345570976562889
776,河池市宜州区人民政府办公室关于印发宜州区刘...(FBM-CLI.14.4132301).txt,9959,0,1,1,0,1,1,1,0,0,-0.32597039848765497,0.6605209531887746,0.9092946246320763,-0.1851247415185759,0.6438876179640798,0.32866378369016136,0.11837882773091063,-0.5317852079122658,-0.3885317263752074
777,海城区人民政府关于成立海城区推广政府和社会...(FBM-CLI.14.4154756).txt,751,0,1,1,1,1,1,0,0,0,-0.5174409407078132,0.2679705766472492,0.7262431640627198,0.10229648071480218,0.1439712952518173,0.2851655792886011,-0.022768754292865456,-0.3523355250104737,-0.5387825529283244
778,覃塘区人民政府办公室关于印发覃塘区贯彻落实...(FBM-CLI.12.4137753).txt,6000,0,1,1,0,1,1,0,0,0,-0.6464238875175541,0.46169681659499373,0.8898451611445188,-0.22859913660118117,0.8033382694599349,0.41654112728353465,-0.36783370220795886,-0.5548147323649215,-0.4731566877834669
779,南宁市推进政府和社会资本合作工作领导小组办...(FBM-CLI.14.6285816).txt,829,0,0,1,1,1,1,1,0,0,-0.592844932567787,-0.0459013560501359,0.6348605077237441,0.17011354797708497,0.44369297255230733,0.4885637094081666,0.24158513257080105,-0.24532097000213698,-0.29119816810426513
780,巴马瑶族自治县人民政府关于印发巴马瑶族自治...(FBM-CLI.14.4133051).txt,8983,0,1,1,1,1,1,0,0,0,-0.57204435176142,0.6219519434996164,1.0298787762770725,0.11467686075758426,0.916749187354335,0.5612857167870328,-0.23921161742008226,-0.3610628671024713,-0.5619912644203252
781,柳州市人民政府办公室关于印发《柳州市加快实...(FBM-CLI.14.3937686).txt,5377,0,1,1,0,1,1,0,0,0,-0.6692044389264797,0.358618075803658,0.7871347210362034,-0.05683910830067226,0.6180239528049144,0.3199436157807202,-0.3248408522965952,-0.5370322514707973,-0.30482396171969767
782,上林县人民政府办公室关于印发上林县推进政府...(FBM-CLI.14.4150668).txt,4002,0,1,1,1,1,1,1,1,0,-0.2798947584475241,0.48535272061455054,0.9014999448430365,0.49149821820822653,0.739104976056218,0.6257272863325233,0.506183644061846,0.15088315978287037,-0.7203689447778651
783,东兰县人民政府办公室关于调整充实东兰县推进...(FBM-CLI.14.4129694).txt,957,0,1,1,1,1,1,0,0,0,-0.5436536267321614,0.41241349854025977,0.8855193624418944,0.009869005730862829,0.376934220063222,0.2114760722928048,-0.009412931573468397,-0.3427612432438776,-0.46492001139029815
784,凤山县人民政府关于成立凤山县政府和社会资本...(FBM-CLI.14.4131444).txt,1475,0,1,1,1,1,1,1,0,0,-0.6945998491171298,0.1498602132511217,0.818835840434761,0.2653820032124889,0.2668850908187403,0.4362078735132094,0.09258131521583346,-0.11481685017138826,-0.3823441015806378
785,南丹县人民政府关于成立南丹县政府和社会资本...(FBM-CLI.14.4133286).txt,808,0,1,1,0,1,1,0,0,0,-0.570684968785907,0.30012159763158697,0.7428285525867484,-0.06675760848272315,0.04845518569261459,0.12981528121334762,-0.29677941702834254,-0.32409755789578876,-0.6403545330736753
786,南宁市推进政府和社会资本合作(PPP)工作领导小组...(FBM-CLI.14.6226642).txt,924,0,0,1,0,1,1,1,1,0,-0.654964688301025,-0.005474255680355866,0.707452236517357,-0.16934439402214344,0.06103542313456345,0.04535689300144746,0.05670144412002148,0.026199742940703374,-0.5323705461415527
787,城中区人民政府关于成立柳州市城中区政府和社...(FBM-CLI.14.4155152).txt,2081,0,0,1,1,1,1,1,1,0,-0.51838846366338,-0.03472656360198867,0.6753657520146039,0.07667768206990788,0.30343494539972177,0.49379836124507914,0.23286216919782055,0.03857122100525867,-0.3058609182828794
788,大化瑶族自治县人民政府办公室关于成立大化瑶...(FBM-CLI.14.4163277).txt,1136,0,1,1,0,1,1,1,0,0,-0.5825869173303606,0.2118953776971042,0.8644697499153302,-0.02768574052309939,0.2896495273479344,0.3602559481139155,0.16288389088556343,-0.1858720571396065,-0.5750203659376452
789,岑溪市人民政府办公室关于成立我市加快推进政...(FBM-CLI.14.4156428).txt,1592,0,1,1,0,0,1,0,0,0,-0.7978061918872985,0.3336862464910886,0.8512321309217503,-0.0987950982644891,-0.0031834150279882456,0.10176565481595917,-0.09788124322902331,-0.5377870701701759,-0.46131511288561444
790,巴马瑶族自治县人民政府办公室关于成立巴马瑶...(FBM-CLI.14.4128490).txt,2096,0,1,1,0,1,1,1,0,0,-0.49342548292100463,0.1948543926121158,0.6375915577182389,-0.22393116272132157,0.11449422340955989,0.18903791801350123,0.0718284748698434,-0.3822000931649155,-0.5433487305961742
791,广西壮族自治区人民政府办公厅关于印发2020年广...(FBM-CLI.14.1641297).txt,2838,0,1,1,1,1,1,1,0,0,-0.38462302911380275,0.7364389726208488,0.6953770791677716,0.14698690198701753,0.5393591612515025,0.14308871321846958,0.4100440402390917,-0.8539157461515632,-0.16397889211456557
792,德保县人民政府办公室关于组建政府和社会资本...(FBM-CLI.14.4180099).txt,1424,0,1,1,1,1,1,1,0,0,-0.5318463924428315,0.5519273586019174,0.7897194818069568,0.38615151668577574,0.18006402575157007,0.41607043780394953,0.17289475952002953,-0.4561247186864068,-0.14566936012657802
793,柳州市人民政府关于调整完善柳州市政府和社会...(FBM-CLI.14.3937596).txt,2195,0,1,1,1,1,1,1,1,0,-0.5666964766710352,0.09669493178732458,0.7774916634302433,0.17939743069647449,0.21862593785327264,0.4349619973954614,0.13865698073175992,0.024520493614590966,-0.3676065952724095
794,柳州市柳南区人民政府办公室关于成立柳南区政...(FBM-CLI.14.4166829).txt,1801,0,1,1,1,1,1,1,0,0,-0.5916582257881814,0.07070478276006792,0.8083177181355589,0.12566740307081653,0.2745690576682461,0.4378691487765579,0.1864056646739658,-0.0873300664795971,-0.35389478277329894
795,桂林市人民政府办公室关于成立桂林市加快推进...(FBM-CLI.14.3937938).txt,1813,0,1,1,0,1,1,0,0,0,-0.8123450584812766,0.19774412658020207,0.8479753082902409,-0.21305383440362471,0.01817776462114512,0.1039219820401999,-0.05357638195721637,-0.3114940899723508,-0.5909959586713597
796,梧州市人民政府办公室关于成立我市加快推进政...(FBM-CLI.14.3949583).txt,1630,0,1,1,0,1,1,1,0,0,-0.7912775527474704,0.25461935085429466,0.895598953868147,-0.05526820948668779,0.06266184241971745,0.2020318178379279,0.08741923119771167,-0.4257530928572101,-0.4540607141255365
797,梧州市长洲区人民政府办公室关于成立我区加快...(FBM-CLI.14.4158984).txt,1523,0,1,1,0,1,1,0,0,0,-0.7240101789485531,0.3636087867867873,0.8046825698818074,-0.08999855480479915,0.0006930169886077975,0.1396573509133689,-0.15336543222114124,-0.4850729217471502,-0.49035414592994286
798,横县人民政府办公室关于成立横县推进政府和社...(FBM-CLI.12.4148390).txt,828,0,1,1,0,1,1,0,1,0,-0.6367526226528776,0.1056060524714808,0.7041792244606004,-0.2475833041899741,0.12892535201113542,0.13898396329600943,-0.1066231574831335,0.051943901252928915,-0.6435356237419387
799,河池市人民政府办公室关于调整充实河池市推进...(FBM-CLI.14.4796302).txt,1569,0,1,1,1,1,1,1,0,0,-0.5480983582767678,0.07540855952082526,0.8762879472281151,0.024910036816228623,0.2910303315117537,0.28143461193826447,0.36311618772117216,-0.18789168852305194,-0.4392327600594375
800,河池市宜州区人民政府办公室关于调整充实宜州...(FBM-CLI.14.4132067).txt,1612,0,1,1,1,1,1,1,0,0,-0.5280602013958583,0.1610644331609698,0.8452718442535971,0.008786271615067273,0.32158816205560986,0.262167986718983,0.31066447594520596,-0.25705994477291483,-0.4511644026542433
801,苍梧县人民政府办公室关于印发苍梧县进一步加...(FBM-CLI.12.4160098).txt,3128,0,1,1,1,1,1,1,0,0,-0.5690670527286129,0.6644403774676267,1.0199992647902723,0.4233552079768925,0.23103828025340375,0.34510261394122066,0.4289170339696723,-0.6439537222411742,-0.043909926726018844
802,藤县人民政府办公室关于成立我县加快推进政府...(FBM-CLI.14.4179090).txt,1514,0,1,1,0,1,1,0,0,0,-0.7701348948324567,0.29393137509357603,0.8462131379617506,-0.054403273719742073,0.028254783410767814,0.168547838332581,-0.15548041399535073,-0.46037360965496915,-0.5073032790183929
803,融安县人民政府关于调整融安县治理车辆超限超...(FBM-CLI.14.4169612).txt,2012,0,1,1,1,1,1,1,0,0,-0.6794276418108212,0.13846098693240655,0.8262680618068808,0.1190037371020054,0.21339342933050778,0.41908163833509937,0.07881773075110471,-0.12380568345355508,-0.28233047245318654
804,融安县人民政府办公室关于成立融安县促进中小...(FBM-CLI.14.4169611).txt,2035,0,1,1,1,1,1,1,0,0,-0.7204605080210205,0.08357582517558454,0.841849520855397,0.09186964349431825,0.2131515897483776,0.4219568313520533,0.10332058961234558,-0.09692416797936998,-0.3085370841196677
805,融安县人民政府办公室关于调整完善融安县政府...(FBM-CLI.14.4169604).txt,2067,0,1,1,1,1,1,1,0,0,-0.666206069228432,0.03181488776240726,0.7247076704267587,0.08001002231707796,0.17355064636519574,0.40186832214455315,0.11283667346512782,-0.09925117295943933,-0.3480941024889966
806,西林县人民政府办公室关于成立加快推进政府和...(FBM-CLI.14.4144949).txt,1727,0,1,1,1,1,1,1,0,0,-0.7177134500327966,0.3492547813282658,0.8537922760450904,0.1354060431859707,0.13229232839291022,0.24688289564966684,0.04943587148385575,-0.4905049024817333,-0.365914441769517
807,贺州市人民政府办公室关于印发贺州市深入推进...(FBM-CLI.14.4805579).txt,2195,0,1,1,1,1,1,1,0,0,-0.4326891546585845,0.4297514391412163,0.7833706061567725,0.3505567059584769,0.48433090038519466,0.26050918705717213,0.735140368794337,-0.47951016822492465,-0.27709616426945627
808,资源县人民政府办公室关于成立和调整部分议事...(FBM-CLI.14.4141661).txt,13122,0,1,1,0,0,0,0,0,0,-0.7218697507543042,0.8048039069635927,0.8833706756488511,-0.6040915808505174,-0.5537579511469619,-0.5759500690923642,-0.6346094077447066,-0.7069866860611629,-0.8303245756669027
809,金城江区人民政府关于成立河池市金城江区PPP工...(FBM-CLI.14.4130474).txt,1467,0,0,1,1,1,1,1,0,0,-0.5695855559145409,-0.038948458376124595,0.8546374891999535,0.004106241623869633,0.33157435780478645,0.3356916415976223,0.26526227118270296,-0.024384384959919958,-0.43967119142113503
810,钟山县人民政府办公室关于成立钟山县政府和社...(FBM-CLI.14.5335805).txt,1284,0,1,1,1,1,1,0,0,0,-0.716224793440319,0.36779073440635096,0.9068063366837736,0.014722284929395688,0.1568156561463941,0.21184008973138513,-0.17508459344563582,-0.17029579239866716,-0.5799458769199278
811,隆安县人民政府关于成立隆安县推进政府和社会...(FBM-CLI.14.4183510).txt,813,0,1,1,0,1,1,0,1,0,-0.5266952863673988,0.1024839970446631,0.7245056067051951,-0.10824985432610731,0.06251336480229958,0.1671512397216664,-0.046470638017522936,0.11492492216998473,-0.5889197432885172
812,鹿寨县人民政府办公室关于调整鹿寨县政府和社...(FBM-CLI.14.4162091).txt,1590,0,1,1,1,1,1,1,0,0,-0.6295861788960389,0.2766758511993168,0.8513877091723435,0.3423785385655088,0.2968659760995054,0.57078642994342,0.13058060386056414,-0.12722417352647872,-0.22049208050073782
813,鹿寨县人民政府办公室关于调整鹿寨县政府和社...(FBM-CLI.14.4162130).txt,957,0,1,1,0,1,1,0,0,0,-0.6696734330619474,0.19988399099123977,0.8175378725107434,-0.03575170602629568,0.21498806106285184,0.22321933016665754,-0.15898046765828305,-0.228204625562498,-0.660847084001326
814,上思县人民政府办公室关于印发上思县推广运用...(FBM-CLI.14.8738157).txt,5671,0,1,1,1,1,1,1,0,0,-0.3736855910652426,0.07273847140164408,0.3321125966925639,0.04387665808917815,0.3993467793895332,0.13502355502355043,0.16123540015498627,-0.5064900791417425,-0.6258093010175112
815,中国(广西)自由贸易试验区钦州港片区管理委员...(FBM-CLI.14.5682583).txt,4623,1,1,1,1,1,1,1,1,1,0.40066486072785,0.7778178126628038,0.8671602598598401,0.25842637386469364,0.6815245113255299,0.9084038593942467,0.6521798840315816,0.14869987927176648,0.09922819277996509
816,兴安县人民政府办公室关于印发兴安县推广运用...(FBM-CLI.14.6411030).txt,3377,0,1,1,1,1,1,1,0,0,-0.44021757799225053,0.5984861268177671,0.8075505159442553,0.39161067435893465,0.23556855177902847,0.3259998250741568,0.41479479255678153,-0.42227067084714864,-0.4287298960828859
817,南宁市推进政府和社会资本合作(PPP)工作领导小组...(FBM-CLI.14.4069985).txt,834,0,0,1,1,1,1,1,0,0,-0.5871238448709883,-0.0006760350496256007,0.5372198829851677,0.06789753874178053,0.49047702832885504,0.47644192616836156,0.08151922782155757,-0.28317169337023795,-0.274732199678585
818,天等县人民政府办公室关于印发天等县推广运用...(FBM-CLI.14.5741810).txt,4108,0,1,1,1,1,1,1,0,0,-0.43280678439536024,0.8356947055436399,0.9168449501914016,0.4483150271207555,0.395689252926117,0.34536826559901934,0.45180784858998824,-0.40969160488771905,-0.39584500937925704
819,岑溪市人民政府办公室关于调整岑溪市加快推进...(FBM-CLI.14.5746542).txt,755,0,1,1,0,0,0,0,0,0,-0.7660836622550706,0.2903192024710533,0.6715945158286027,-0.32750281463428227,-0.10408463095723214,-0.057888406055510044,-0.43109476275093844,-0.43628566332250523,-0.6384895576216928
820,平果市人民政府办公室关于印发平果市推广运用...(FBM-CLI.14.6404545).txt,3209,0,1,1,1,1,1,1,0,0,-0.47441945341097824,0.7653155364656792,0.9567449702395927,0.5595449407040947,0.30176275481457737,0.3380234587332744,0.5162580760192388,-0.41996829113764284,-0.34307484649716713
821,广西壮族自治区人民政府办公厅关于印发广西推...(FBM-CLI.14.4275781).txt,4031,0,1,1,1,1,1,1,0,0,-0.2953967228489648,0.7080450967843839,0.7762281693144367,0.301356050245467,0.3135653643256621,0.32672051408406816,0.5535348589212385,-0.48980621653461043,-0.5291731285778236
822,广西壮族自治区人民政府办公厅关于印发广西进...(FBM-CLI.12.1709771).txt,5413,0,1,1,0,1,1,0,0,0,-0.5024710466895261,0.530252776040065,0.6677793469570108,-0.18265567122649431,0.6584411533876859,0.4478802772257617,-0.05593993555812238,-0.9111211248011313,-0.339752870575917
823,广西壮族自治区教育厅、广西壮族自治区发展和...(FBM-CLI.14.4283851).txt,4855,0,1,1,0,1,1,1,0,0,-0.40972298857202355,0.2468731480503822,0.4408252038314583,-0.2148088747025803,0.50550253934485,0.33071300046795393,0.22099171875598267,-0.8043261690142871,-0.09328257194638812
824,昭平县人民政府对县十七届人大第一次会议第3...(FBM-CLI.14.5279974).txt,960,0,1,1,1,1,1,0,0,0,-0.4818715381988567,0.47043175689437466,0.8737004996057065,0.27260621843990257,0.6517901312724874,0.3819469809263195,-0.3129128750740654,-0.5849496502811377,-0.5597208138646423
825,来宾市人民政府办公室关于调整来宾市推广运用...(FBM-CLI.14.4803885).txt,1027,0,1,1,0,0,1,0,0,0,-0.6769841064246469,0.10977646775081007,0.7423497780411065,-0.21357583485042533,-0.08189076987590921,0.04813498222504026,-0.2282068182312243,-0.043049775938244716,-0.7996446167464892
826,柳城县人民政府办公室关于印发《柳城县推广运...(FBM-CLI.14.6577600).txt,4038,0,1,1,1,1,1,1,0,0,-0.3510854596259046,0.5858019972166834,0.8935190847839789,0.46967413778718065,0.45227899915963465,0.5517845789943193,0.42812545430991933,-0.4386913289334126,-0.12086218645528835
827,柳州市城中区人民政府办公室关于印发柳州市城...(FBM-CLI.14.6577706).txt,3040,0,1,1,1,1,1,1,0,0,-0.19408001350268697,0.7419023762489234,0.9146943837151471,0.5638612113524251,0.4808216528590927,0.5497460718249187,0.7168785763519359,-0.39456171566174003,-0.03774119473570792
828,桂平市人民政府办公室关于印发桂平市工程总承...(FBM-CLI.14.6329791).txt,7795,0,0,1,1,1,1,0,1,0,-0.8566397713733283,-0.4286240165123204,0.9208721837923379,0.6520635688362346,0.9170663800301024,0.6801255373795103,-0.8348086931530253,0.5819305833104675,-0.769511017417627
829,梧州市人民政府办公室关于印发我市推广运用P...(FBM-CLI.14.8051965).txt,5054,0,1,1,1,1,1,1,0,0,-0.3198351051600411,0.6963150326503317,0.859171502133738,0.33301913928714527,0.3388985814888016,0.3703136628227812,0.5155627513163054,-0.3941899980054636,-0.22994746850134562
830,江南区人民政府办公室关于印发《江南区推进乡...(FBM-CLI.14.5738983).txt,3982,0,1,1,1,1,1,0,0,0,-0.3947787456707473,0.2896604101186158,0.7988144762569864,0.11872058888059978,0.20788339615138335,0.20063161081406788,-0.016396251563748243,-0.42902414407264683,-0.3627694633692794
831,河池市人民政府办公室关于印发河池市推广运用...(FBM-CLI.14.4850437).txt,2488,0,1,1,1,1,1,1,0,0,-0.42896167699821025,0.5195595748771814,0.8579446672172224,0.4987351792807349,0.2784253336114045,0.4657160421988443,0.5817940456750552,-0.3382138843395638,-0.47570539036165105
832,河池市宜州区人民政府办公室关于成立宜州区人...(FBM-CLI.14.6338940).txt,1116,0,1,1,0,1,1,0,0,0,-0.4605518083338993,0.6621254432485196,0.7621136632555316,-0.025683662691728067,0.1617885642424516,0.10624749491540453,-0.18806256258907794,-0.5948341260354986,-0.5276242817510016
833,浦北县人民政府办公室关于印发浦北县推广运用...(FBM-CLI.14.6809576).txt,3198,0,1,1,1,1,1,1,0,0,-0.4616494578468754,0.7250281151044917,0.9432692264358564,0.5271710147026867,0.3252831724012062,0.41531583662266747,0.39848684543094226,-0.4707656113652524,-0.3896922256225766
834,灌阳县人民政府办公室关于印发灌阳县推广运用...(FBM-CLI.14.5737550).txt,1978,0,1,1,1,1,1,1,0,0,-0.2655414110038764,0.8210887558884021,0.9479437568325775,0.6475772100964963,0.3484700040328741,0.477979071801207,0.7863904883550601,-0.45868906732657,-0.14137136296923916
835,灵山县人民政府办公室关于印发灵山县推广运用...(FBM-CLI.14.6809750).txt,3922,0,1,1,1,1,1,1,0,0,-0.4714016556883711,0.651659135582984,0.8975218111314848,0.4237697624816955,0.29654138612854947,0.22670103555712506,0.26073848680568734,-0.533636936552696,-0.3354469953058541
836,融水苗族自治县人民政府关于印发《融水苗族自...(FBM-CLI.14.6810581).txt,2745,0,1,1,1,1,1,1,0,0,-0.24371405238186544,0.7008183387863158,0.839270909899418,0.3969498643602815,0.4372173101640935,0.22445351593275373,0.13646324657348985,-0.6910144827098601,-0.23559629752403088
837,西林县人民政府办公室关于印发西林县政府和社...(FBM-CLI.14.6739855).txt,3451,0,1,1,1,1,1,1,0,0,-0.09865625706229647,0.6938600843857359,0.7882307394886149,0.29772503434062003,0.48017468810978176,0.5454985478850956,0.43160551703191274,-0.16513733020636095,-0.597002724364857
838,西林县人民政府办公室关于组建政府和社会资本...(FBM-CLI.14.6736010).txt,1421,0,1,1,0,0,0,0,0,0,-0.5929581695442677,0.6648000301137984,0.638606512361255,-0.1042622410401973,-0.14409895917078402,-0.10911380309406027,-0.34997700602061804,-0.6945029211051494,-0.4003408329684394
839,贺州市人民政府办公室关于印发贺州市推广运用...(FBM-CLI.14.4805497).txt,3596,0,1,1,1,1,1,1,0,0,-0.38068824719108213,0.7344075246667503,0.9118982264743369,0.539181938870706,0.2891624082410152,0.36182656452068096,0.6708262836772818,-0.38430431472811283,-0.4942455052044378
840,钦州市人民政府办公室关于印发钦州市推广运用...(FBM-CLI.14.4838671).txt,3931,0,1,1,1,1,1,1,0,0,-0.4115677419152115,0.6529934365581203,0.9584437359533566,0.49855189755492263,0.33877604327377564,0.16697108739287606,0.34298612395925365,-0.42191883893609894,-0.25131184794357575
841,钦州市钦北区人民政府办公室关于印发钦北区推...(FBM-CLI.14.6954619).txt,4064,0,1,1,1,1,1,1,0,0,-0.48576970139201625,0.5385795769626551,0.8764113462180307,0.33389802440211114,0.5609243030363882,0.42023658088386445,0.21053752835344175,-0.4253973141962363,-0.19493095437490676
842,上林县人民政府办公室关于调整上林县推进政府...(FBM-CLI.14.6859641).txt,863,0,1,1,0,0,1,0,0,0,-0.6119606370285638,0.14005512759887778,0.6614053056625916,-0.26746178941492227,-0.0010053574957601397,0.0321028021345508,-0.16744814598233362,-0.12967532202092333,-0.6212953944291758
843,南宁市住房和城乡建设局关于市政协十二届二次...(FBM-CLI.14.6277518).txt,2181,0,1,1,1,1,1,1,0,1,-0.7877546573174734,0.14541504010514622,0.8858472212367166,0.2488201489027142,0.4695292021761727,0.827215399339444,0.33200192328709843,-0.49304807533624806,0.05056478646522555
844,南宁市推进政府和社会资本合作(PPP)工作领导小组...(FBM-CLI.14.5067789).txt,623,0,0,1,1,1,1,1,0,0,-0.5505274802681397,-0.07207667409852092,0.5164086507343986,0.028556157061758458,0.42350597920334293,0.5278973596834416,0.18052086554738955,-0.1948766443031936,-0.298487914551511
