province,year,doc_count,total_chars,total_sentences,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,A_share,B_cnt,B_idx,B_share,C_cnt,C_idx,C_share,D_cnt,D_idx,D_share,z_A_idx,z_B_idx,z_C_idx,z_D_idx,ppp_governance_capacity_index,ppp_norm_risk_index,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share
宁夏,2017,10,32691,524,29,8.870943073017038,0.0,3,0.9176837661741764,0.0,77,23.55388333180386,0.1,38,11.623994371539569,0.3,32,9.788626839191215,0.1,160,48.94313419595608,0.0,58,17.741886146034076,0.2,137,41.90755865528739,0.2,508,155.39445107216054,0.1,10,3.058945887247255,0.0,45,13.765256492612645,0.0,84,25.69514545287694,0.0,109,33.34251017099508,0.1,230,70.35575540668685,0.4,703,215.043895873482,0.5,139,42.519347832736834,0.0,-0.05829020896118335,0.10919227739314834,0.45150033146332674,0.1569916232930711,0.16746746663176393,0.23922807738318208,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0
宁夏,2018,3,4823,65,5,10.366991499066971,0.0,0,0.0,0.0,6,12.440389798880364,0.0,4,8.293593199253577,0.3333333333333333,10,20.733982998133943,0.0,17,35.2477710968277,0.6666666666666666,54,111.96350818992327,0.0,19,39.39456769645449,0.0,60,124.40389798880365,0.0,1,2.073398299813394,0.0,0,0.0,0.0,20,41.467965996267885,0.0,11,22.807381297947337,0.0,31,64.27534729421522,1.0,133,275.7619738751814,0.0,21,43.54136429608128,0.0,-0.24300605349502055,-0.012975953287544082,1.175224419927849,0.18600432286317745,0.3064141377150948,0.4494175965011608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
宁夏,2020,2,12438,219,25,20.09969448464383,0.0,0,0.0,0.0,14,11.255828911400547,0.0,10,8.039877793857533,0.5,42,33.76748673420164,0.0,85,68.33896124778903,0.0,32,25.727608940344105,0.0,20,16.079755587715066,0.0,176,141.5018491718926,0.5,9,7.23589001447178,0.0,0,0.0,0.0,34,27.335584499115612,0.0,39,31.35552339604438,0.0,137,110.1463257758482,0.5,228,183.30921369995175,0.5,43,34.57147451358739,0.0,-0.09312869500491458,0.9086688075630973,0.0732414226733172,-0.06863024200953612,0.29626051174383333,0.3044266627422928,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
宁夏,2022,2,11237,173,4,3.559668950787577,0.0,11,9.789089614665835,0.0,1,0.8899172376968942,0.0,3,2.6697517130906823,0.0,4,3.559668950787577,0.0,36,32.03702055708819,1.0,31,27.587434368603716,0.0,37,32.92693779478508,0.0,177,157.51535107235026,0.0,1,0.8899172376968942,0.0,0,0.0,0.0,97,86.32197205659874,0.0,16,14.238675803150308,0.0,43,38.26644122096645,1.0,245,218.02972323573908,0.0,98,87.21188929429562,0.0,-0.39324395671445017,-0.535549763817099,0.4870896527524732,1.4257102055804545,-0.14723468925969196,0.4590833648386095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
安徽,2014,1,3203,57,3,9.366219169528568,0.0,1,3.1220730565095223,0.0,3,9.366219169528568,0.0,6,18.732438339057136,0.0,3,9.366219169528568,0.0,7,21.854511395566654,0.0,15,46.831095847642835,0.0,13,40.58694973462379,1.0,31,96.78426475179519,0.0,2,6.2441461130190445,0.0,1,3.1220730565095223,0.0,7,21.854511395566654,0.0,7,21.854511395566654,0.0,16,49.953168904152356,0.0,59,184.20231033406182,1.0,10,31.220730565095224,0.0,-0.25971303172662186,-0.3007387417455025,0.08388661383720664,-0.16375016522078462,-0.15885505321163926,-0.12686743104302683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
安徽,2015,20,73493,1379,70,9.52471663967997,0.0,3,0.4082021417005701,0.0,164,22.315050412964503,0.0,92,12.518199012150816,0.25,76,10.34112092308111,0.0,347,47.21538105669928,0.05,376,51.16133509313813,0.0,373,50.75313295143756,0.2,1048,142.5986148340658,0.5,22,2.9934823724708477,0.0,80,10.885390445348536,0.0,220,29.934823724708476,0.0,237,32.24796919434504,0.0,515,70.07470099193121,0.3,1797,244.5130828786415,0.7,322,43.81369654252786,0.0,-0.07748115226288724,0.10354530108159657,0.8027558587298961,0.19373520972536293,0.2762733358495351,0.3666787898456185,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.15,0.05,0.25
安徽,2016,20,72545,1438,104,14.335929423116687,0.0,20,2.7569095044455167,0.0,86,11.85471086911572,0.2,37,5.100282583224206,0.3,93,12.819629195671652,0.0,194,26.74202219312151,0.25,152,20.952512233785928,0.0,99,13.646702047005308,0.15,730,100.62719691226135,0.1,10,1.3784547522227584,0.0,32,4.411055207112827,0.0,180,24.812185540009647,0.0,210,28.947549796677926,0.2,324,44.66193397201737,0.55,981,135.2264111930526,0.25,222,30.601695499345233,0.0,-0.13534848010503583,-0.407050817813048,-0.4998775488157223,-0.18132314866098642,-0.3474256155779354,-0.3627505050965856,0.05,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.15,0.05,0.0,0.0,0.25,0.0,0.1,0.0,0.05,0.0
安徽,2017,26,71169,1225,117,16.4397420225098,0.0,14,1.967148618078096,0.0,161,22.6222091078981,0.19230769230769232,85,11.943402324045582,0.4230769230769231,77,10.819317399429528,0.0,258,36.251738818867764,0.11538461538461539,206,28.945186808863408,0.0,258,36.251738818867764,0.11538461538461539,945,132.78253172027146,0.15384615384615385,37,5.198892776349253,0.0,66,9.273700628082452,0.0,254,35.68969635655974,0.0,292,41.029099748486,0.19230769230769232,420,59.01445854234287,0.5384615384615384,1409,197.97945734800263,0.2692307692307692,357,50.16228976099144,0.0,0.07648126868287493,-0.11867831055299155,0.2481021735594191,0.37395718691089325,0.06863504389643416,0.1677936833057736,0.07692307692307693,0.0,0.0,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0,0.038461538461538464,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0
安徽,2018,10,27995,522,20,7.1441328808715845,0.0,0,0.0,0.0,47,16.788712270048222,0.2,39,13.93105911769959,0.5,28,10.001786033220217,0.1,124,44.293623861403816,0.0,76,27.14770494731202,0.0,122,43.579210573316665,0.1,479,171.10198249687446,0.1,11,3.9292730844793713,0.0,29,10.358992677263798,0.0,100,35.72066440435792,0.0,67,23.932845150919807,0.2,191,68.22646901232363,0.6,677,241.82889801750312,0.2,140,50.008930166101095,0.0,-0.22327292933495752,0.06641042022170845,0.7707619401832109,0.3696036603168238,0.20463314368998728,0.40225867357391437,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
安徽,2019,1,16715,313,6,3.589590188453485,0.0,0,0.0,0.0,1,0.5982650314089142,0.0,1,0.5982650314089142,0.0,8,4.7861202512713135,0.0,61,36.494166915943765,1.0,13,7.777445408315884,0.0,244,145.97666766377506,0.0,205,122.64433143882741,0.0,0,0.0,0.0,86,51.45079270116662,0.0,16,9.572240502542627,0.0,7,4.187855219862399,0.0,70,41.87855219862399,1.0,462,276.39844451091835,0.0,102,61.02303320370924,0.0,-0.5694682663239646,-0.4629748315099072,1.1828107788153992,0.6822687434394875,0.05012256032717577,0.46736823024832647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
安徽,2020,1,162,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,-0.6428952953659487,-1.3044033229759535,-2.111697527278834,-1.050034984234576,-1.3529987152069118,-1.4887119448297879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
安徽,2021,3,9814,203,6,6.113715100876299,0.0,2,2.037905033625433,0.0,22,22.416955369879762,0.0,17,17.32219278581618,0.0,3,3.0568575504381497,0.3333333333333333,50,50.94762584063582,0.6666666666666666,9,9.17057265131445,0.0,23,23.43590788669248,0.0,176,179.3356429590381,0.0,0,0.0,0.0,4,4.075810067250866,0.0,56,57.06134094151213,0.0,30,30.568575504381496,0.0,70,71.32667617689016,1.0,208,211.94212349704506,0.0,60,61.13715100876299,0.0,-0.10692650860209937,0.12870012463510871,0.4145290132062101,0.6855082857681796,0.1454342097464065,0.40957914120316613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
安徽,2022,1,1076,15,8,74.34944237918215,0.0,0,0.0,0.0,39,362.453531598513,0.0,0,0.0,0.0,0,0.0,0.0,1,9.293680297397769,1.0,0,0.0,0.0,0,0.0,0.0,2,18.587360594795538,0.0,0,0.0,0.0,1,9.293680297397769,0.0,12,111.52416356877323,0.0,47,436.80297397769516,0.0,1,9.293680297397769,1.0,2,18.587360594795538,0.0,13,120.81784386617102,0.0,7.01571346067865,-1.1176736730177093,-1.8901470262393694,2.3797060546980693,1.3359642538071903,-0.20937154818633644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山东,2014,2,2272,53,0,0.0,0.0,0,0.0,0.0,1,4.401408450704225,0.0,9,39.612676056338024,0.5,0,0.0,0.0,4,17.6056338028169,0.0,2,8.80281690140845,0.0,3,13.204225352112676,0.5,20,88.02816901408451,0.0,1,4.401408450704225,0.0,0,0.0,0.0,2,8.80281690140845,0.0,1,4.401408450704225,0.0,13,57.21830985915493,0.5,25,110.03521126760563,0.5,3,13.204225352112676,0.0,-0.565723967999452,-0.1547667280745795,-0.8001419643471457,-0.6751973598550196,-0.5068775534737258,-0.5433686840922483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
山东,2015,25,52960,892,41,7.741691842900302,0.0,1,0.18882175226586104,0.0,103,19.448640483383684,0.04,64,12.084592145015106,0.2,58,10.951661631419938,0.24,171,32.28851963746224,0.04,84,15.861027190332328,0.04,150,28.323262839879153,0.12,587,110.83836858006043,0.32,13,2.454682779456194,0.0,35,6.608761329305136,0.0,75,14.161631419939576,0.0,145,27.37915407854985,0.04,293,55.32477341389728,0.48,821,155.0226586102719,0.48,123,23.225075528700906,0.0,-0.16284767286559593,-0.19281187125699997,-0.2639178216872682,-0.3907284437095678,-0.20652578860328805,-0.2824860455512786,0.08,0.04,0.0,0.04,0.0,0.12,0.04,0.04,0.08,0.2,0.0,0.0,0.0,0.04,0.08,0.04,0.0,0.0,0.04,0.0,0.08,0.04,0.0,0.04
山东,2016,17,47012,909,26,5.530502850336084,0.0,4,0.8508465923593976,0.0,93,19.782183272355997,0.11764705882352941,34,7.23219603505488,0.4117647058823529,70,14.889815366289458,0.17647058823529413,369,78.49059814515444,0.058823529411764705,258,54.87960520718114,0.0,221,47.009274227856714,0.11764705882352941,590,125.49987237301114,0.11764705882352941,7,1.4889815366289458,0.0,50,10.63558240449247,0.0,139,29.56691908448907,0.0,123,26.163532715051474,0.11764705882352941,473,100.61260954649877,0.6470588235294118,1069,227.38875180804902,0.23529411764705882,196,41.69148302561048,0.0,-0.1841615580109817,0.717116329175594,0.5986438166082338,0.13349044322868878,0.3771995292576154,0.48308352967083884,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0
山东,2017,11,32384,559,35,10.807806324110672,0.0,8,2.4703557312252964,0.0,93,28.71788537549407,0.2727272727272727,9,2.7791501976284585,0.2727272727272727,41,12.660573122529645,0.09090909090909091,78,24.08596837944664,0.09090909090909091,71,21.924407114624504,0.18181818181818182,44,13.58695652173913,0.0,232,71.6403162055336,0.09090909090909091,10,3.0879446640316206,0.0,18,5.558300395256917,0.0,68,20.99802371541502,0.0,136,41.99604743083004,0.2727272727272727,128,39.52569169960474,0.45454545454545453,347,107.15167984189723,0.2727272727272727,96,29.644268774703555,0.0,0.09343507721398457,-0.5102487642602582,-0.8345119777156716,-0.20850229392790398,-0.4171085549206484,-0.517754345301278,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
山东,2018,5,14953,226,17,11.368956062328628,0.0,3,2.0062863639403465,0.0,22,14.712766668895872,0.0,25,16.719053032836218,0.2,31,20.731625760716913,0.2,36,24.075436367284155,0.4,23,15.381528790209323,0.0,22,14.712766668895872,0.2,187,125.05851668561493,0.0,3,2.0062863639403465,0.0,29,19.394101518090014,0.0,28,18.725339396776565,0.0,42,28.08800909516485,0.0,92,61.52611516083729,0.8,232,155.15281214472012,0.2,60,40.12572727880693,0.0,-0.1504190870719218,-0.06821382864929501,-0.2623664674418926,0.0890422345046096,-0.16033312772103647,-0.08051268719552603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
山东,2019,5,33037,597,20,6.053818445984804,0.0,14,4.237672912189364,0.0,33,9.988800435874927,0.2,16,4.8430547567878435,0.2,27,8.172654902079486,0.0,72,21.7937464055453,0.2,85,25.72872839543542,0.0,28,8.475345824378728,0.0,345,104.42836819323789,0.4,17,5.145745679087084,0.0,10,3.026909222992402,0.0,211,63.86778460513969,0.0,67,20.280291794049095,0.2,115,34.80945606441263,0.4,458,138.63244241305205,0.4,238,72.04043950721918,0.0,-0.2873143365307761,-0.6050078910107886,-0.45927964253965714,0.9950275986926853,-0.4505339566937406,-0.023086644952586832,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山东,2020,3,8747,152,3,3.42974734194581,0.0,1,1.1432491139819365,0.0,8,9.145992911855492,0.0,6,6.85949468389162,0.0,7,8.002743797873556,0.0,59,67.45169772493426,0.3333333333333333,7,8.002743797873556,0.0,32,36.58397164742197,0.3333333333333333,170,194.35234937692923,0.3333333333333333,0,0.0,0.0,3,3.42974734194581,0.0,14,16.005487595747113,0.0,12,13.71898936778324,0.0,72,82.31393620669944,0.3333333333333333,209,238.93906482222476,0.6666666666666666,17,19.435234937692922,0.0,-0.40235578818403867,0.3494573654389437,0.7363168133956204,-0.4983133118884007,0.2278061302168418,0.19582028898205447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
山东,2021,1,3241,75,4,12.34186979327368,0.0,0,0.0,0.0,6,18.51280468991052,0.0,6,18.51280468991052,0.0,13,40.11107682813947,0.0,18,55.53841406973156,1.0,10,30.854674483184205,0.0,9,27.76920703486578,0.0,33,101.82042579450787,0.0,0,0.0,0.0,0,0.0,0.0,22,67.88028386300525,0.0,10,30.854674483184205,0.0,37,114.16229558778156,1.0,52,160.44430731255787,0.0,22,67.88028386300525,0.0,-0.10191024205931312,0.989358116128528,-0.19929493021618178,0.8769303368584763,0.22938431461767772,0.5556645075902741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山东,2022,4,27257,550,18,6.6038081960597275,0.0,3,1.100634699343288,0.0,30,11.00634699343288,0.0,7,2.568147631801005,0.25,12,4.402538797373152,0.0,82,30.084015115383202,0.5,61,22.37957221998019,0.0,93,34.11967567964193,0.25,154,56.49924789962212,0.0,12,4.402538797373152,0.0,42,15.408885790806032,0.0,53,19.44454635506475,0.0,51,18.710789888835897,0.0,101,37.05470154455736,0.75,308,112.99849579924424,0.25,107,39.25597094324394,0.0,-0.3148329244296494,-0.559896171093422,-0.7648213404555075,0.06435185018309872,-0.5465168119928596,-0.42012188712194365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0
山东,2024,1,472,2,1,21.1864406779661,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,21.1864406779661,0.0,1,21.1864406779661,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,21.1864406779661,1.0,0,0.0,0.0,2,42.3728813559322,0.0,0,0.0,0.0,-0.2714265331272187,-1.3044033229759535,-1.6066374867736142,-1.050034984234576,-1.0608224476255954,-1.3203585979947146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山东,,8,11411,203,36,31.548505827710105,0.0,2,1.752694768206117,0.0,10,8.763473841030585,0.0,27,23.661379370782576,0.25,30,26.290421523091755,0.125,34,29.79581105950399,0.5,20,17.52694768206117,0.0,15,13.145210761545878,0.125,99,86.75839102620279,0.0,18,15.774252913855053,0.0,2,1.752694768206117,0.0,95,83.25300148979055,0.0,48,42.0646744369468,0.0,91,79.74761195337831,0.875,134,117.43054946980982,0.125,115,100.77994917185171,0.0,0.09463833685565039,0.2978944953845277,-0.7119938447850066,1.810876256319582,-0.1064870041816095,0.46559230230636767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
山西,2015,5,16470,287,63,38.25136612021858,0.0,0,0.0,0.0,14,8.500303582270796,0.2,12,7.285974499089253,0.2,21,12.750455373406194,0.0,56,34.00121432908318,0.0,12,7.285974499089253,0.0,41,24.893746205221614,0.0,224,136.00485731633273,0.6,1,0.6071645415907712,0.0,14,8.500303582270796,0.0,39,23.67941712204007,0.0,77,46.75166970248937,0.2,89,54.03764420157863,0.2,277,168.18457802064358,0.6,54,32.78688524590164,0.0,0.17681695082739704,-0.21867301340696071,-0.10703541629478934,-0.11929063167681417,-0.04963049295811767,-0.14833302045952143,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
山西,2016,10,56157,697,30,5.342165713980448,0.0,2,0.3561443809320299,0.0,100,17.807219046601492,0.1,48,8.547465142368717,0.1,37,6.588671047242553,0.1,197,35.08022152180494,0.0,171,30.45034456968855,0.0,169,30.09420018875652,0.2,618,110.04861370799722,0.5,8,1.4245775237281195,0.0,59,10.50625923749488,0.0,111,19.766013141727655,0.0,132,23.50552914151397,0.1,282,50.21635771141621,0.2,958,170.59315846644228,0.7,178,31.696849902950653,0.0,-0.2307652000524199,-0.2954507231908867,-0.07832654168943141,-0.1502342309827839,-0.20151415497757932,-0.174670498621034,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
山西,2017,10,33837,618,29,8.570499748795697,0.0,4,1.1821378963856135,0.0,40,11.821378963856134,0.0,26,7.6838963265064875,0.1,42,12.41244791204894,0.1,102,30.14451635783314,0.2,71,20.982947660844637,0.1,66,19.505275290362622,0.2,405,119.69146200904335,0.3,7,2.068741318674823,0.0,15,4.43301711144605,0.0,85,25.120430298194286,0.0,73,21.574016609037443,0.0,170,50.24086059638857,0.4,542,160.17968496025063,0.6,107,31.62218872831516,0.0,-0.264631038141677,-0.29495840852248373,-0.202449074369189,-0.15235369021552703,-0.2540128403444499,-0.21658705770239992,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0
山西,2018,1,8430,147,4,4.744958481613286,0.0,0,0.0,0.0,16,18.979833926453143,0.0,10,11.862396204033216,0.0,23,27.283511269276392,0.0,58,68.80189798339265,0.0,17,20.166073546856463,0.0,44,52.19454329774615,1.0,135,160.1423487544484,0.0,2,2.372479240806643,0.0,27,32.02846975088968,0.0,19,22.538552787663107,0.0,20,23.72479240806643,0.0,91,107.94780545670224,0.0,196,232.502965599051,1.0,48,56.93950177935943,0.0,-0.2269207858127326,0.8644958947359624,0.6596022631849191,0.5663466671824625,0.432392457369383,0.6968149417011147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
山西,2019,1,4225,74,0,0.0,0.0,1,2.366863905325444,0.0,7,16.568047337278106,0.0,6,14.201183431952662,0.0,2,4.733727810650888,0.0,12,28.402366863905325,0.0,5,11.834319526627219,0.0,20,47.337278106508876,1.0,54,127.81065088757397,0.0,0,0.0,0.0,2,4.733727810650888,0.0,57,134.9112426035503,0.0,8,18.93491124260355,0.0,20,47.337278106508876,0.0,79,186.98224852071007,1.0,59,139.6449704142012,0.0,-0.3109033317651334,-0.353297508277393,0.11702185619556014,2.914164926836886,-0.1823929946156554,0.8926297582516843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
山西,2020,1,523,7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,95.60229445506693,0.0,14,267.6864244741874,1.0,0,0.0,0.0,0,0.0,0.0,6,114.72275334608031,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,363.28871892925434,1.0,6,114.72275334608031,0.0,0,0.0,0.0,-0.6428952953659487,5.994833701395649,-0.7442691958153712,-1.050034984234576,1.5358897367381097,1.4001765071152341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
山西,2021,1,6354,133,1,1.5738117721120555,0.0,2,3.147623544224111,0.0,17,26.754800125904943,0.0,0,0.0,0.0,3,4.721435316336167,0.0,26,40.919106074913444,1.0,2,3.147623544224111,0.0,15,23.60717658168083,0.0,98,154.2335536669814,0.0,0,0.0,0.0,0,0.0,0.0,20,31.476235442241105,0.0,20,31.476235442241105,0.0,29,45.640541391249606,1.0,115,180.98835379288636,0.0,20,31.476235442241105,0.0,-0.09101221139780089,-0.38738852957068814,0.045578125744719596,-0.15649696871642255,-0.14427420507458982,-0.16610245751413036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山西,2022,4,3760,51,12,31.914893617021274,0.0,1,2.6595744680851063,0.0,8,21.27659574468085,0.0,3,7.978723404255319,0.0,6,15.957446808510637,0.0,29,77.12765957446808,0.75,45,119.68085106382979,0.0,7,18.617021276595747,0.0,78,207.44680851063828,0.25,4,10.638297872340425,0.0,0,0.0,0.0,2,5.319148936170213,0.0,21,55.851063829787236,0.0,38,101.06382978723406,0.75,130,345.74468085106383,0.25,6,15.957446808510637,0.0,0.3363595906208312,0.7261822960380614,2.0093774840775853,-0.5970397275375802,1.0239731235788259,0.7128400175260222,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
山西,2024,1,581,9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,137.69363166953528,1.0,0,0.0,0.0,2,34.42340791738382,0.0,7,120.48192771084338,0.0,0,0.0,0.0,0,0.0,0.0,2,34.42340791738382,0.0,0,0.0,0.0,8,137.69363166953528,1.0,9,154.9053356282272,0.0,2,34.42340791738382,0.0,-0.6428952953659487,1.462152317025023,-0.26531624322877123,-0.07283351253021328,0.18464692614343436,0.37466752042201285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
山西,2025,1,459,5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,152.5054466230937,1.0,0,0.0,0.0,0,0.0,0.0,6,130.718954248366,0.0,0,0.0,0.0,0,0.0,0.0,2,43.572984749455344,0.0,0,0.0,0.0,7,152.5054466230937,1.0,6,130.718954248366,0.0,2,43.572984749455344,0.0,-0.6428952953659487,1.7597529373410323,-0.5536038075503134,0.18690195489447595,0.18775127814159012,0.46435036156173165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
