序号,一级子文件夹,province,相对路径,文件名,year,topic,topic_name,topic_main_dimension,topic_secondary_code,topic_secondary_name,topic_match_strength,char_len,sentence_count,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,z_A_idx,A_share,B_cnt,B_idx,z_B_idx,B_share,C_cnt,C_idx,z_C_idx,C_share,D_cnt,D_idx,z_D_idx,D_share,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,ppp_governance_capacity_index,ppp_norm_risk_index,text_observed,text_missing
1082,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省人民政府办公厅关于印发安徽省支持政府...(FBM-CLI.12.1404149).txt,安徽省人民政府办公厅关于印发安徽省支持政府...(FBM-CLI.12.1404149).txt,2017.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.875,5804,94,8,13.783597518952446,0.0,0,0.0,0.0,6,10.337698139214334,0.0,2,3.4458993797381114,1.0,2,3.4458993797381114,0.0,7,12.06064782908339,0.0,4,6.891798759476223,0.0,10,17.22949689869056,0.0,90,155.06547208821502,0.0,1,1.7229496898690555,0.0,5,8.61474844934528,0.0,10,17.22949689869056,0.0,14,24.12129565816678,-0.1247902298080786,0.0,11,18.952446588559614,-0.7328482436393269,1.0,104,179.1867677463818,0.1314551022511924,0.0,16,27.56719503790489,-0.0883706228485577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242061123732071,-0.2299212547455641,1,0
1083,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省发展和改革委员会对安徽省政协十一届五...(FBM-CLI.14.2608200).txt,安徽省发展和改革委员会对安徽省政协十一届五...(FBM-CLI.14.2608200).txt,2017.0,0,0_四川省_四川省 财政厅_综合 补助_财政厅 四川省,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.25,1220,17,3,24.59016393442624,0.0,0,0.0,0.0,8,65.57377049180327,0.0,2,16.39344262295082,0.0,7,57.377049180327866,0.0,10,81.9672131147541,0.0,1,8.19672131147541,0.0,2,16.39344262295082,0.0,15,122.95081967213116,1.0,1,8.19672131147541,0.0,0,0.0,0.0,1,8.19672131147541,0.0,11,90.1639344262295,1.1812757447985784,0.0,19,155.7377049180328,1.6717370061423429,0.0,18,147.54098360655738,-0.1667841025589008,1.0,2,16.39344262295082,-0.4034587060517778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954095494606734,0.3671647325105547,1,0
1084,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅、安徽省农业委员会转发财政部农...(FBM-CLI.12.4968542).txt,安徽省财政厅、安徽省农业委员会转发财政部农...(FBM-CLI.12.4968542).txt,2017.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.125,220,2,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,318.18181818181813,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,7,318.18181818181813,1.4413854592062634,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0754828115469559,-0.1634565225719798,1,0
1085,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅、安徽省发展和改革委员会关于印...(FBM-CLI.12.4968594).txt,安徽省财政厅、安徽省发展和改革委员会关于印...(FBM-CLI.12.4968594).txt,2017.0,0,0_四川省_四川省 财政厅_综合 补助_财政厅 四川省,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.0,1792,35,3,16.741071428571427,0.0,0,0.0,0.0,0,0.0,0.0,3,16.741071428571427,0.0,0,0.0,0.0,0,0.0,0.0,1,5.580357142857142,0.0,4,22.32142857142857,0.0,10,55.80357142857143,1.0,0,0.0,0.0,0,0.0,0.0,4,22.32142857142857,0.0,3,16.741071428571427,-0.270742298517717,0.0,3,16.741071428571427,-0.7717226088770859,0.0,15,83.70535714285714,-0.7683898769953604,1.0,4,22.32142857142857,-0.2362957279942267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6036182614633878,-0.5921360712888911,1,0
1086,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅、安徽省教育厅、安徽省科学技术...(FBM-CLI.14.4968531).txt,安徽省财政厅、安徽省教育厅、安徽省科学技术...(FBM-CLI.14.4968531).txt,2017.0,13,13_申报_第四批_第三批_申报 筛选,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.75,930,5,1,10.75268817204301,0.0,0,0.0,0.0,0,0.0,0.0,3,32.25806451612903,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,32.25806451612903,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,10.75268817204301,-0.3891691778815713,0.0,3,32.25806451612903,-0.4989451681280815,1.0,3,32.25806451612903,-1.2532443389620185,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7137862283238903,-0.8726420261291503,1,0
1087,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅、安徽省民政厅、安徽省人力资源...(FBM-CLI.12.4968503).txt,安徽省财政厅、安徽省民政厅、安徽省人力资源...(FBM-CLI.12.4968503).txt,2017.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.125,361,2,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,138.50415512465375,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,5,138.50415512465375,-0.2519498399139901,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399279112537072,-0.727901622278731,1,0
1088,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅转发财政部关于印发《政府和社会...(FBM-CLI.12.4968579).txt,安徽省财政厅转发财政部关于印发《政府和社会...(FBM-CLI.12.4968579).txt,2017.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.375,208,2,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,48.07692307692308,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,1,48.07692307692308,-1.1041627495367314,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9239988811279544,-1.011972592152978,1,0
1089,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅转发财政部关于印发《政府和社会...(FBM-CLI.12.4968597).txt,安徽省财政厅转发财政部关于印发《政府和社会...(FBM-CLI.12.4968597).txt,2017.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.375,279,3,3,107.52688172043013,0.0,0,0.0,0.0,8,286.7383512544803,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,35.842293906810035,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,394.2652329749104,7.195214107603695,1.0,0,0.0,-1.0660184556248518,0.0,1,35.842293906810035,-1.2194655038852649,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636576716031193,-1.0504068436024894,1,0
1090,安徽省（83）,安徽,安徽省（83）\2017年（26）\安徽省财政厅转发财政部关于规范政府和社会资...(FBM-CLI.12.4968489).txt,安徽省财政厅转发财政部关于规范政府和社会资...(FBM-CLI.12.4968489).txt,2017.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.5,1332,25,7,52.55255255255256,0.0,0,0.0,0.0,0,0.0,0.0,11,82.58258258258257,0.0,1,7.5075075075075075,0.0,1,7.5075075075075075,1.0,0,0.0,0.0,0,0.0,0.0,10,75.07507507507508,0.0,2,15.015015015015017,0.0,1,7.5075075075075075,0.0,14,105.10510510510512,0.0,7,52.55255255255256,0.4374692125419934,0.0,13,97.5975975975976,0.6496762505403016,1.0,10,75.07507507507508,-0.8497242010180992,0.0,17,127.62762762762765,2.7332284907121065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791404206880652,0.8443935134114363,1,0
1091,安徽省（83）,安徽,安徽省（83）\2017年（26）\宣城市人民政府办公室关于印发市本级政府和社...(FBM-CLI.14.6617532).txt,宣城市人民政府办公室关于印发市本级政府和社...(FBM-CLI.14.6617532).txt,2017.0,14,14_行业_行业 主管部门_物有所值_采购,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.75,3452,62,3,8.690614136732329,0.0,0,0.0,0.0,10,28.968713789107767,0.0,7,20.278099652375435,1.0,8,23.17497103128621,0.0,31,89.80301274623407,0.0,18,52.14368482039398,0.0,35,101.39049826187718,0.0,65,188.29663962920048,0.0,1,2.8968713789107765,0.0,4,11.587485515643106,0.0,15,43.45307068366165,0.0,13,37.659327925840095,0.1429392800625304,0.0,46,133.25608342989574,1.2765264689707294,1.0,118,341.8308227114716,1.6642606540287634,0.0,20,57.937427578215534,0.7680380393619759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0279088010206745,1.2362750541204894,1,0
1092,安徽省（83）,安徽,安徽省（83）\2017年（26）\宿州市人民政府办公室关于推广政府和社会资本...(FBM-CLI.12.1277071).txt,宿州市人民政府办公室关于推广政府和社会资本...(FBM-CLI.12.1277071).txt,2017.0,21,21_目标 社会_合理_运用_平等,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.625,7668,151,2,2.608242044861763,0.0,0,0.0,0.0,26,33.90714658320292,0.0,8,10.432968179447052,0.0,16,20.865936358894103,0.0,46,59.98956703182056,0.0,70,91.28847157016172,0.0,53,69.11841418883672,1.0,101,131.71622326551903,0.0,1,1.3041210224308817,0.0,18,23.474178403755868,0.0,22,28.6906624934794,0.0,28,36.51538862806468,0.1203166195857596,0.0,70,91.2884715701617,0.5387664085744068,0.0,224,292.1231090245175,1.195800497142689,1.0,41,53.46896191966614,0.6420320006629764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6182945084342851,0.7921996354600241,1,0
1093,安徽省（83）,安徽,安徽省（83）\2017年（26）\巢湖市人民政府办公室关于印发巢湖市2017年深入...(FBM-CLI.14.1275750).txt,巢湖市人民政府办公室关于印发巢湖市2017年深入...(FBM-CLI.14.1275750).txt,2017.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.125,7114,135,21,29.519257801518133,0.0,10,14.05678942929435,0.0,23,32.330615687377005,0.0,0,0.0,0.0,2,2.81135788585887,0.0,6,8.43407365757661,0.0,0,0.0,0.0,6,8.43407365757661,1.0,62,87.15209446162496,0.0,0,0.0,0.0,2,2.81135788585887,0.0,83,116.67135226314308,0.0,54,75.90666291818948,0.899322486195822,0.0,8,11.24543154343548,-0.8683319567505208,0.0,68,95.58616811920156,-0.6564216096764629,1.0,85,119.48271014900196,2.50355037177026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2084770267437205,0.326265601781092,1,0
1094,安徽省（83）,安徽,安徽省（83）\2017年（26）\池州市人民政府关于支持政府和社会资本合作(...(FBM-CLI.12.1443270).txt,池州市人民政府关于支持政府和社会资本合作(...(FBM-CLI.12.1443270).txt,2017.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.25,9901,171,9,9.08999091000909,0.0,3,3.02999697000303,0.0,13,13.129986870013129,0.0,4,4.03999596000404,1.0,3,3.02999697000303,0.0,11,11.10998889001111,0.0,8,8.07999192000808,0.0,29,29.289970710029287,0.0,143,144.42985557014444,0.0,2,2.01999798000202,0.0,11,11.10998889001111,0.0,35,35.34996465003535,0.0,25,25.24997475002525,-0.1024693567232927,0.0,18,18.179981820018178,-0.7464276118482658,1.0,180,181.7998182001818,0.1560812605421869,0.0,48,48.47995152004849,0.5013471469523603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2309385693431238,-0.0296664014512395,1,0
1095,安徽省（83）,安徽,安徽省（83）\2017年（26）\淮北市人民政府办公室转发安徽省人民政府办公...(FBM-CLI.14.1460431).txt,淮北市人民政府办公室转发安徽省人民政府办公...(FBM-CLI.14.1460431).txt,2017.0,5,5_住房_管廊_污水处理_城乡,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.375,550,6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,109.0909090909091,1.0,0,0.0,0.0,0,0.0,0.0,2,36.36363636363637,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,6,109.0909090909091,-0.5291489470439772,1.0,2,36.36363636363637,0.1596797843382845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7323276136303695,-0.4784958727768481,1,0
1096,安徽省（83）,安徽,安徽省（83）\2017年（26）\淮南市人民政府办公室转发安徽省人民政府办公...(FBM-CLI.12.1413694).txt,淮南市人民政府办公室转发安徽省人民政府办公...(FBM-CLI.12.1413694).txt,2017.0,10,10_债务_预算_基金_政府 债务,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.125,940,14,1,10.638297872340424,0.0,1,10.638297872340424,0.0,1,10.638297872340424,0.0,0,0.0,1.0,4,42.5531914893617,0.0,4,42.5531914893617,0.0,1,10.638297872340424,0.0,0,0.0,0.0,15,159.57446808510636,0.0,1,10.638297872340424,0.0,0,0.0,0.0,0,0.0,0.0,3,31.91489361702128,0.0293367600230143,0.0,8,85.1063829787234,0.4300897922389677,1.0,16,170.21276595744678,0.04688146218366,0.0,1,10.638297872340424,-0.5657477438507557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687693381485473,-0.0295921631427093,1,0
1097,安徽省（83）,安徽,安徽省（83）\2017年（26）\滁州市人民政府办公室关于成立滁州市政府和社...(FBM-CLI.14.1284742).txt,滁州市人民政府办公室关于成立滁州市政府和社...(FBM-CLI.14.1284742).txt,2017.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,1.0,687,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,58.22416302765648,1.0,0,0.0,0.0,0,0.0,0.0,1,14.55604075691412,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,4,58.22416302765648,-1.008532166943093,1.0,1,14.55604075691412,-0.4552715089977882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.892122020263408,-0.8432740438552443,1,0
1098,安徽省（83）,安徽,安徽省（83）\2017年（26）\滁州市人民政府办公室关于进一步规范政府和社...(FBM-CLI.14.1449695).txt,滁州市人民政府办公室关于进一步规范政府和社...(FBM-CLI.14.1449695).txt,2017.0,14,14_行业_行业 主管部门_物有所值_采购,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.75,1069,16,0,0.0,0.0,0,0.0,0.0,1,9.354536950420954,0.0,3,28.06361085126286,1.0,2,18.709073900841908,0.0,12,112.25444340505145,0.0,19,177.73620205799813,0.0,3,28.06361085126286,0.0,14,130.96351730589336,0.0,0,0.0,0.0,0,0.0,0.0,1,9.354536950420954,0.0,1,9.354536950420954,-0.4168191593477626,0.0,17,159.0271281571562,1.7295626716978605,1.0,36,336.7633302151544,1.6165031099020293,0.0,1,9.354536950420954,-0.6019484536174637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976415540750709,0.914705775994142,1,0
1099,安徽省（83）,安徽,安徽省（83）\2017年（26）\蚌埠市人民政府办公室关于印发蚌埠市政府性债...(FBM-CLI.12.1294099).txt,蚌埠市人民政府办公室关于印发蚌埠市政府性债...(FBM-CLI.12.1294099).txt,2017.0,10,10_债务_预算_基金_政府 债务,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.375,4280,82,22,51.401869158878505,0.0,0,0.0,0.0,4,9.345794392523365,0.0,0,0.0,1.0,3,7.009345794392523,0.0,8,18.69158878504673,0.0,3,7.009345794392523,0.0,2,4.672897196261682,0.0,14,32.71028037383178,0.0,24,56.07476635514018,0.0,1,2.336448598130841,0.0,13,30.373831775700936,0.0,26,60.74766355140187,0.5995365652913486,0.0,11,25.70093457943925,-0.6142147382500885,1.0,19,44.39252336448598,-1.1388856192745984,0.0,38,88.78504672897196,1.637908502626105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3845212640777795,-0.0383972849661939,1,0
1100,安徽省（83）,安徽,安徽省（83）\2017年（26）\铜陵市人民政府办公室关于转发安徽省支持政府...(FBM-CLI.12.2338218).txt,铜陵市人民政府办公室关于转发安徽省支持政府...(FBM-CLI.12.2338218).txt,2017.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.625,6511,108,8,12.286899093841193,0.0,0,0.0,0.0,6,9.215174320380894,0.0,3,4.607587160190447,1.0,4,6.143449546920596,0.0,12,18.43034864076179,0.0,4,6.143449546920596,0.0,10,15.35862386730149,0.0,102,156.65796344647518,0.0,1,1.535862386730149,0.0,5,7.679311933650745,0.0,12,18.43034864076179,0.0,14,21.50207341422209,-0.17658823661945,0.0,19,29.18138534787284,-0.5530309478140735,1.0,116,178.16003686069726,0.1217788875128389,0.0,18,27.64552296114268,-0.0861618576748052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2026134323068948,-0.1724713059920132,1,0
1101,安徽省（83）,安徽,安徽省（83）\2017年（26）\铜陵市人民政府办公室转发市财政局关于进一步...(FBM-CLI.14.1266722).txt,铜陵市人民政府办公室转发市财政局关于进一步...(FBM-CLI.14.1266722).txt,2017.0,14,14_行业_行业 主管部门_物有所值_采购,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.625,2342,48,7,29.88898377455166,0.0,0,0.0,0.0,3,12.809564474807855,0.0,4,17.079419299743808,1.0,4,17.079419299743808,0.0,9,38.42869342442357,0.0,4,17.079419299743808,0.0,1,4.269854824935952,0.0,44,187.87361229718184,0.0,1,4.269854824935952,0.0,0,0.0,0.0,3,12.809564474807855,0.0,10,42.69854824935952,0.2425954162476553,0.0,17,72.5875320239112,0.210017507273517,1.0,49,209.22288642186163,0.4145243448958587,0.0,4,17.079419299743808,-0.3841148841926547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890457561390104,0.0801423226589069,1,0
1102,安徽省（83）,安徽,安徽省（83）\2018年（10）\合肥市财政局关于发布政府和社会资本合作(PPP)专...(FBM-CLI.14.2549784).txt,合肥市财政局关于发布政府和社会资本合作(PPP)专...(FBM-CLI.14.2549784).txt,2018.0,9,9_专家_机构_咨询服务_咨询服务 机构,项目识别与前端规范准入,B2,财政承受能力与物有所值论证,0.25,255,3,0,0.0,0.0,0,0.0,0.0,1,39.21568627450981,0.0,2,78.43137254901961,0.0,2,78.43137254901961,1.0,1,39.21568627450981,0.0,1,39.21568627450981,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,39.21568627450981,0.1737179818438333,0.0,5,196.07843137254903,2.3808976056300266,1.0,1,39.21568627450981,-1.187673659107144,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4556473094555719,0.1091624584085104,1,0
1103,安徽省（83）,安徽,安徽省（83）\2018年（10）\合肥市财政局层转财政部关于进一步加强政府和...(FBM-CLI.12.2566318).txt,合肥市财政局层转财政部关于进一步加强政府和...(FBM-CLI.12.2566318).txt,2018.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.25,251,2,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,39.8406374501992,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,1,39.8406374501992,-1.1817839348753405,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9498726095741572,-1.0378463205991812,1,0
1104,安徽省（83）,安徽,安徽省（83）\2018年（10）\安庆市人民政府办公室关于进一步推进政府和社...(FBM-CLI.12.1466588).txt,安庆市人民政府办公室关于进一步推进政府和社...(FBM-CLI.12.1466588).txt,2018.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.875,4515,89,4,8.859357696566999,0.0,0,0.0,0.0,6,13.289036544850498,0.0,2,4.4296788482834994,1.0,2,4.4296788482834994,0.0,7,15.503875968992247,0.0,4,8.859357696566999,0.0,13,28.792912513842744,0.0,86,190.47619047619048,0.0,0,0.0,0.0,2,4.4296788482834994,0.0,10,22.14839424141749,0.0,10,22.1483942414175,-0.1638065298792922,0.0,11,24.36323366555925,-0.6377305463526509,1.0,103,228.12846068660025,0.5926960536543159,0.0,12,26.578073089701,-0.1162628229922355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0696136741925424,-0.0537657718968568,1,0
1105,安徽省（83）,安徽,安徽省（83）\2018年（10）\安徽省住房和城乡建设厅关于推进住房城乡建设...(FBM-CLI.12.1441180).txt,安徽省住房和城乡建设厅关于推进住房城乡建设...(FBM-CLI.12.1441180).txt,2018.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,3817,77,2,5.239717055279016,0.0,0,0.0,0.0,7,18.33900969347655,0.0,8,20.958868221116063,1.0,3,7.859575582918522,0.0,22,57.63688760806916,0.0,9,23.57872674875557,0.0,22,57.63688760806916,0.0,82,214.8283992664396,0.0,2,5.239717055279016,0.0,4,10.479434110558032,0.0,14,36.6780193869531,0.0,9,23.578726748755567,-0.1355201280174777,0.0,33,86.45533141210375,0.4538033235451666,1.0,113,296.04401362326433,1.2327522586948674,0.0,20,52.39717055279015,0.6118086097338242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5170118180741854,0.7661213973246195,1,0
